test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
jumarker_uco_dist_2.5m_angle_0deg,jumarker_uco,2.5,0.096,1,500,0,0.0,0,0.0,0,0,,,,,,,,11.628314460000002,,11.628314460000002,85.99698635944868
