frame,detected,pose_success,marker_id,status,real_distance_m,real_cctag_diameter_m,center_x_px,center_y_px,ellipse_a_px,ellipse_b_px,ellipse_angle_rad,apparent_diameter_px,estimated_x_m,estimated_y_m,estimated_z_m,estimated_distance_m,z_error_m,distance_error_m,reprojection_error_px,candidate_count,total_time_ms
26,1,1,0,1,1.5,0.096,320.537,236.134,30.3287,30.5556,1.55189,60.8843,0.0022447310859973423,0.028971307014751528,1.4753954920714363,1.4756816165665638,0.024604507928563724,0.024318383433436175,,1,70.0
27,1,1,0,1,1.5,0.096,320.502,236.167,30.3471,30.5371,1.58616,60.8842,0.0021895480413504824,0.02902311733467112,1.475397915352833,1.4756849745416305,0.024602084647167066,0.0243150254583695,,1,90.0
28,1,1,0,1,1.5,0.096,320.497,236.129,30.3443,30.5407,1.56274,60.885,0.002181635556527741,0.028963131193499466,1.4753785293245456,1.4756644019878276,0.024621470675454393,0.024335598012172444,,1,80.0
29,1,1,0,1,1.5,0.096,320.469,236.158,30.3372,30.5358,1.54348,60.873,0.0021379081178714635,0.02901433757981277,1.4756693732512767,1.4759561313223817,0.024330626748723327,0.02404386867761832,,1,90.0
30,1,1,0,1,1.5,0.096,320.512,236.16,30.3458,30.5388,1.62703,60.8846,0.0022053011904355157,0.02901194675633497,1.475388222275008,1.475675087150197,0.0246117777249919,0.024324912849803093,,1,70.0
31,1,1,0,1,1.5,0.096,320.472,236.142,30.339,30.5335,1.60672,60.8725,0.002142656878872861,0.02898947399264812,1.4756814942367236,1.4759677682841181,0.024318505763276432,0.02403223171588187,,1,30.0
32,1,1,0,1,1.5,0.096,320.488,236.126,30.3374,30.5254,1.59529,60.8628,0.002168235455141566,0.028968988277552187,1.4759166807627149,1.4762025443957354,0.024083319237285128,0.023797455604264606,,1,100.0
33,1,1,0,1,1.5,0.096,320.445,236.178,30.3469,30.5474,1.53864,60.8943,0.002099324252995592,0.029035554909803245,1.4751532041246054,1.4754404245005386,0.024846795875394623,0.024559575499461417,,1,70.0
34,1,1,0,1,1.5,0.096,320.506,236.177,30.3507,30.5222,1.6148,60.8729,0.0021962627188648384,0.029044193563172227,1.4756717974324363,1.4759592279216736,0.02432820256756374,0.024040772078326444,,1,70.0
35,1,1,0,1,1.5,0.096,320.478,236.159,30.3586,30.5361,1.54427,60.8947,0.0021513346951243864,0.02900556653515573,1.4751435142619138,1.4754302215963941,0.024856485738086187,0.024569778403605858,,1,70.0
36,1,1,0,1,1.5,0.096,320.466,236.142,30.3378,30.5351,1.6095,60.8729,0.00213318046058576,0.028989283500826683,1.4756717974324363,1.4759580558925942,0.02432820256756374,0.024041944107405788,,1,90.0
37,1,1,0,1,1.5,0.096,320.475,236.202,30.3607,30.5107,1.3925,60.8714,0.0021474268845334973,0.029084131713115483,1.4757081611056253,1.475996299085291,0.024291838894374695,0.024003700914708936,,1,90.0
38,1,1,0,1,1.5,0.096,320.511,236.124,30.3322,30.5528,1.59339,60.885,0.002203709959089964,0.02895528845781709,1.4753785293245456,1.4756642808779776,0.024621470675454393,0.02433571912202237,,1,90.0
39,1,1,0,1,1.5,0.096,320.48,236.152,30.341,30.5105,1.62009,60.8515,0.002156017203506764,0.029015172436858843,1.476190755493701,1.4764774550418256,0.023809244506298954,0.023522544958174407,,1,80.0
40,1,1,0,1,1.5,0.096,320.477,236.166,30.3579,30.5361,1.44667,60.894,0.002149782915544845,0.02901687817248298,1.4751604716051656,1.4754473957996046,0.024839528394834387,0.0245526042003954,,1,80.0
41,1,1,0,1,1.5,0.096,320.493,236.191,30.3421,30.5511,1.53038,60.8932,0.002175035650272767,0.02905646778696619,1.4751798519034138,1.4754675884485273,0.02482014809658617,0.024532411551472677,,1,70.0
42,1,1,0,1,1.5,0.096,320.497,236.149,30.3341,30.528,1.58421,60.8621,0.002182456419663329,0.02900541162011012,1.4759336558864213,1.4762202524005466,0.024066344113578664,0.02377974759945345,,1,90.0
43,1,1,0,1,1.5,0.096,320.505,236.149,30.3454,30.5385,1.58393,60.8839,0.0021942891447359596,0.028995025984936976,1.475405185244785,1.475691697843393,0.024594814755215078,0.024308302156607065,,1,80.0
44,1,1,0,1,1.5,0.096,320.487,236.091,30.3548,30.5411,1.59828,60.8959,0.002165480448752582,0.028898352844852433,1.4751144454376233,1.4753990752475976,0.024885554562376733,0.024600924752402387,,1,100.0
45,1,1,0,1,1.5,0.096,320.518,236.126,30.3464,30.527,1.58558,60.8734,0.002215169201312683,0.028963943852963744,1.475659676606284,1.4759455607101064,0.024340323393716057,0.024054439289893592,,1,80.0
46,1,1,0,1,1.5,0.096,320.504,236.152,30.349,30.5236,1.6119,60.8726,0.0021931194143044977,0.029005115036018114,1.4756790700237046,1.4759657259492998,0.024320929976295425,0.024034274050700244,,1,160.0
47,1,1,0,1,1.5,0.096,320.485,236.166,30.3597,30.5242,1.49444,60.8838,0.002162757266451691,0.02902173943536998,1.475407608558023,1.4756945992547892,0.024592391441977002,0.024305400745210815,,1,90.0
48,1,1,0,1,1.5,0.096,320.477,236.109,30.3471,30.5259,1.5413,60.873,0.002150524548801403,0.028937463618815055,1.4756693732512767,1.4759546404643813,0.024330626748723327,0.024045359535618704,,1,70.0
49,1,1,0,1,1.5,0.096,320.493,236.148,30.3488,30.5133,1.49551,60.8621,0.0021761470744386027,0.029003842482791416,1.4759336558864213,1.4762202122559878,0.024066344113578664,0.023779787744012237,,1,80.0
50,1,1,0,1,1.5,0.096,320.52,236.192,30.3536,30.5415,1.51315,60.8952,0.0022175291461262693,0.029057081760757733,1.4751314021125632,1.4754192234529622,0.024868597887436783,0.02458077654703783,,1,170.0
51,1,1,0,1,1.5,0.096,320.486,236.131,30.3461,30.537,1.49373,60.8831,0.0021643589248771695,0.0289671722481448,1.4754245719735848,1.475710489595112,0.024575428026415214,0.024289510404887915,,1,80.0
52,1,1,0,1,1.5,0.096,320.5,236.117,30.3298,30.5556,1.63772,60.8854,0.0021863514218382427,0.028944118471872768,1.475368836501443,1.4756543449759076,0.024631163498556985,0.02434565502409236,,1,70.0
53,1,1,0,1,1.5,0.096,320.519,236.099,30.3496,30.5568,1.48551,60.9065,0.0022155415408731524,0.028905867402396833,1.4748577205704638,1.4751426214847527,0.025142279429536174,0.024857378515247275,,1,70.0
54,1,1,0,1,1.5,0.096,320.482,236.139,30.3348,30.539,1.62855,60.8737,0.0021583849981057965,0.028984196009775337,1.4756524042061672,1.4759386031551496,0.024347595793832832,0.024061396844850425,,1,110.0
55,1,1,0,1,1.5,0.096,320.507,236.144,30.3319,30.5531,1.55751,60.885,0.0021974029869293032,0.02898665940054665,1.4753785293245456,1.4756648873626252,0.024621470675454393,0.024335112637374756,,1,110.0
56,1,1,0,1,1.5,0.096,320.471,236.109,30.3471,30.5259,1.54131,60.873,0.002141062225603971,0.028937463618815055,1.4756693732512767,1.4759546267077317,0.024330626748723327,0.0240453732922683,,1,80.0
57,1,1,0,1,1.5,0.096,320.535,236.113,30.3454,30.5385,1.58393,60.8839,0.0022415922905594508,0.028938557267812103,1.475405185244785,1.475690660497632,0.024594814755215078,0.02430933950236791,,1,80.0
58,1,1,0,1,1.5,0.096,320.538,236.151,30.3547,30.5405,1.61144,60.8952,0.0022459057669437193,0.028992782100216666,1.4751314021125632,1.4754180014508436,0.024868597887436783,0.024581998549156436,,1,70.0
59,1,1,0,1,1.5,0.096,320.507,236.167,30.3526,30.5098,1.68044,60.8624,0.002198218947317073,0.029033512980552588,1.4759263807855911,1.4762135545175656,0.02407361921440887,0.02378644548243436,,1,80.0
60,1,1,0,1,1.5,0.096,320.478,236.082,30.379,30.5287,1.70912,60.9078,0.0021508719878109363,0.02887859512366574,1.4748262415967242,1.4751105187100197,0.025173758403275848,0.024889481289980253,,1,70.0
61,1,1,0,1,1.5,0.096,320.493,236.089,30.3454,30.5385,1.58395,60.8839,0.002175367886406581,0.028900911456395523,1.475405185244785,1.4756898236267841,0.024594814755215078,0.024310176373215864,,1,80.0
62,1,1,0,1,1.5,0.096,320.448,236.141,30.3605,30.512,1.41999,60.8725,0.002104807275193037,0.028987905123414807,1.4756814942367236,1.4759676830099766,0.024318505763276432,0.024032316990023395,,1,90.0
63,1,1,0,1,1.5,0.096,320.518,236.118,30.3609,30.5225,1.6645,60.8834,0.002214805363353352,0.028946637865161388,1.4754173018905803,1.4757028928360119,0.02458269810941971,0.02429710716398814,,1,90.0
64,1,1,0,1,1.5,0.096,320.477,236.115,30.3471,30.5259,1.5413,60.873,0.002150524548801403,0.02894687675689641,1.4756693732512767,1.4759548250477146,0.024330626748723327,0.02404517495228542,,1,80.0
65,1,1,0,1,1.5,0.096,320.58,236.103,30.3415,30.5541,1.58811,60.8956,0.0023121026947626527,0.028917314500780056,1.4751217125362908,1.4754069349480525,0.024878287463709237,0.02459306505194747,,1,160.0
66,1,1,0,1,1.5,0.096,320.503,236.155,30.3597,30.5242,1.4944,60.8838,0.0021911392005621987,0.029004485076797617,1.475407608558023,1.4756943018919844,0.024592391441977002,0.02430569810801564,,1,120.0
67,1,1,0,1,1.5,0.096,320.54,236.097,30.3328,30.5413,1.66577,60.8741,0.002249838286877212,0.028918114780494095,1.47564270778418,1.4759277489672054,0.024357292215819948,0.024072251032794645,,1,120.0
68,1,1,0,1,1.5,0.096,320.453,236.097,30.3639,30.5207,1.54244,60.8846,0.00211227273989133,0.028913127637518774,1.475388222275008,1.4756730115692025,0.0246117777249919,0.024326988430797503,,1,70.0
69,1,1,0,1,1.5,0.096,320.538,236.155,30.3476,30.5149,1.47413,60.8625,0.0022471124396663167,0.029014635753029053,1.475923955767919,1.4762108324395333,0.024076044232081095,0.023789167560466673,,1,80.0
70,1,1,0,1,1.5,0.096,320.478,236.083,30.357,30.5381,1.54784,60.8951,0.0021513205637102325,0.028886186196682703,1.475133824526521,1.475418191630901,0.024866175473478913,0.024581808369098956,,1,80.0
71,1,1,0,1,1.5,0.096,320.511,236.083,30.3454,30.5385,1.58393,60.8839,0.0022037497739006936,0.02889150000354138,1.475405185244785,1.4756896814482097,0.024594814755215078,0.024310318551790333,,1,70.0
72,1,1,0,1,1.5,0.096,320.51,236.121,30.3445,30.5288,1.46634,60.8734,0.002202552853285495,0.02895609962277418,1.475659676606284,1.4759453879145386,0.024340323393716057,0.024054612085461446,,1,110.0
73,1,1,0,1,1.5,0.096,320.532,236.113,30.3419,30.5431,1.55689,60.885,0.002236821562933209,0.028938034439315845,1.4753785293245456,1.47566399224206,0.024621470675454393,0.02433600775793998,,1,70.0
74,1,1,0,1,1.5,0.096,320.553,236.107,30.3548,30.5208,1.64615,60.8756,0.0022702836745623844,0.028933090119576958,1.475606347336617,1.4758917203480555,0.024393652663383003,0.02410827965194451,,1,70.0
75,1,1,0,1,1.5,0.096,320.534,236.154,30.3441,30.5402,1.62423,60.8843,0.0022400008024924213,0.029002678318159617,1.4753954920714363,1.4756822256088664,0.024604507928563724,0.024317774391133584,,1,70.0
76,1,1,0,1,1.5,0.096,320.553,236.121,30.3406,30.555,1.598,60.8956,0.002269538043129386,0.028945543434615657,1.4751217125362908,1.4754074224036062,0.024878287463709237,0.024592577596393772,,1,70.0
77,1,1,0,1,1.5,0.096,320.525,236.115,30.3384,30.5579,1.52712,60.8963,0.0022253713420879095,0.028935801170556424,1.4751047560841128,1.475390210855746,0.024895243915887155,0.024609789144254046,,1,70.0
78,1,1,0,1,1.5,0.096,320.501,236.103,30.3471,30.5259,1.54129,60.873,0.0021883738415913114,0.028928050480733693,1.4756693732512767,1.4759545115742903,0.024330626748723327,0.02404548842570975,,1,80.0
79,1,1,0,1,1.5,0.096,320.551,236.09,30.3628,30.5326,1.57312,60.8955,0.0022663888277325746,0.028896974390758664,1.4751241349184252,1.4754088874159905,0.0248758650815748,0.024591112584009478,,1,80.0
80,1,1,0,1,1.5,0.096,320.54,236.085,30.3739,30.5448,1.60995,60.9187,0.002248191127834181,0.028878131001653394,1.474562355367481,1.4748468193952853,0.025437644632519074,0.02515318060471472,,1,70.0
81,1,1,0,1,1.5,0.096,320.512,236.074,30.3534,30.5332,1.55813,60.8865,0.0022052323726801538,0.028876149690554957,1.47534218189459,1.4756263919936707,0.024657818105410012,0.02437360800632926,,1,0.0
82,1,1,0,1,1.5,0.096,320.493,236.149,30.3454,30.5385,1.58393,60.8839,0.002175367886406581,0.028995025984936976,1.475405185244785,1.4756916698296112,0.024594814755215078,0.024308330170388803,,1,60.0
83,1,1,0,1,1.5,0.096,320.506,236.039,30.376,30.5319,1.5636,60.9079,0.0021950006626264805,0.028811125542003876,1.4748238201928643,1.4751068434493755,0.025176179807135712,0.024893156550624518,,1,70.0
84,1,1,0,1,1.5,0.096,320.554,236.123,30.3434,30.541,1.50967,60.8843,0.002271536025858679,0.028954052797877095,1.4753954920714363,1.4756813189418827,0.024604507928563724,0.024318681058117297,,1,70.0
85,1,1,0,1,1.5,0.096,320.543,236.101,30.3548,30.5084,1.68249,60.8632,0.0022549731341630205,0.02892957016602631,1.475906980867338,1.4761922033078103,0.02409301913266204,0.023807796692189687,,1,80.0
86,1,1,0,1,1.5,0.096,320.527,236.094,30.3392,30.5463,1.48656,60.8855,0.0022289195433919224,0.028907994645392763,1.475366413315567,1.475651277835109,0.02463358668443294,0.024348722164891035,,1,30.0
87,1,1,0,1,1.5,0.096,320.517,236.133,30.3548,30.541,1.59828,60.8958,0.0022127779068374133,0.028964267596219024,1.47511686779589,1.475402859845204,0.024883132204110092,0.02459714015479597,,1,80.0
88,1,1,0,1,1.5,0.096,320.478,236.118,30.3372,30.5256,1.59178,60.8628,0.0021524622734936773,0.028956435323379257,1.4759166807627149,1.476202275026734,0.024083319237285128,0.023797724973265932,,1,70.0
89,1,1,0,1,1.5,0.096,320.496,236.119,30.357,30.5381,1.54784,60.8951,0.0021796972311267787,0.028942644527920502,1.475133824526521,1.4754193397182138,0.024866175473478913,0.024580660281786182,,1,70.0
90,1,1,0,1,1.5,0.096,320.539,236.112,30.3392,30.5463,1.48656,60.8855,0.0022478403044926777,0.02893622826198915,1.475366413315567,1.4756518599018216,0.02463358668443294,0.024348140098178428,,1,70.0
91,1,1,0,1,1.5,0.096,320.534,236.087,30.3377,30.5692,1.56672,60.9069,0.002239169631998827,0.02888686176829275,1.4748480345892658,1.47513260074994,0.025151965410734167,0.024867399250060096,,1,80.0
92,1,1,0,1,1.5,0.096,320.516,236.14,30.349,30.5236,1.61187,60.8726,0.002212044185055214,0.028986288636146038,1.4756790700237046,1.4759653843415164,0.024320929976295425,0.024034615658483638,,1,70.0
93,1,1,0,1,1.5,0.096,320.502,236.096,30.3395,30.5041,1.60883,60.8437,0.0021910054920918852,0.02893099384105291,1.47637999920986,1.476665061879844,0.023620000790139928,0.023334938120155968,,1,80.0
94,1,1,0,1,1.5,0.096,320.548,236.14,30.3439,30.5302,1.51762,60.8741,0.002262454489827206,0.028985574384387827,1.47564270778418,1.4759290915417782,0.024357292215819948,0.024070908458221796,,1,130.0
95,1,1,0,1,1.5,0.096,320.531,236.128,30.3539,30.5746,1.52398,60.9286,0.00223364529726911,0.02894083799272936,1.474322760705563,1.4746084782102358,0.025677239294437104,0.025391521789764226,,1,90.0
96,1,1,0,1,1.5,0.096,320.534,236.13,30.3441,30.5402,1.62423,60.8843,0.0022400008024924213,0.02896503275406993,1.4753954920714363,1.475681486212643,0.024604507928563724,0.024318513787356943,,1,70.0
97,1,1,0,1,1.5,0.096,320.526,236.057,30.3425,30.5421,1.62935,60.8846,0.002227375738022277,0.02885038533985765,1.475388222275008,1.4756719528285225,0.0246117777249919,0.024328047171477518,,1,120.0
98,1,1,0,1,1.5,0.096,320.535,236.101,30.3454,30.5385,1.58393,60.8839,0.0022415922905594508,0.028919734362103815,1.475405185244785,1.475690291497091,0.024594814755215078,0.024309708502908922,,1,110.0
99,1,1,0,1,1.5,0.096,320.491,236.131,30.3358,30.5157,1.54128,60.8515,0.0021733709252719936,0.028982214813127443,1.476190755493701,1.4764768331815157,0.023809244506298954,0.02352316681848432,,1,70.0
100,1,1,0,1,1.5,0.096,320.55,236.098,30.3425,30.534,1.62831,60.8764,0.0022655229425391655,0.028918590980276115,1.475586955830584,1.475872041105142,0.02441304416941592,0.02412795889485797,,1,70.0
101,1,1,0,1,1.5,0.096,320.528,236.112,30.3441,30.5402,1.62422,60.8843,0.00223054023548258,0.02893679858100266,1.4753954920714363,1.4756809179651864,0.024604507928563724,0.02431908203481359,,1,90.0
102,1,1,0,1,1.5,0.096,320.512,236.076,30.3434,30.541,1.50967,60.8843,0.00220531205678952,0.028880330234868124,1.4753954920714363,1.4756797738332181,0.024604507928563724,0.024320226166781866,,1,70.0
103,1,1,0,1,1.5,0.096,320.529,236.079,30.3406,30.555,1.59802,60.8956,0.00223170279723313,0.028879675922332582,1.4751217125362908,1.47540607392499,0.024878287463709237,0.024593926075010097,,1,80.0
104,1,1,0,1,1.5,0.096,320.537,236.122,30.3528,30.5536,1.63947,60.9064,0.002243916581166971,0.028941978770201264,1.4748601420856422,1.4751457934758987,0.0251398579143578,0.024854206524101308,,1,130.0
105,1,1,0,1,1.5,0.096,320.555,236.108,30.3373,30.5258,1.57587,60.8632,0.0022739008277446932,0.028940553928740582,1.475906980867338,1.4761924476366952,0.02409301913266204,0.023807552363304785,,1,70.0
106,1,1,0,1,1.5,0.096,320.488,236.12,30.3425,30.5537,1.66995,60.8963,0.0021670426751574413,0.028943642450930136,1.4751047560841128,1.4753902778364283,0.024895243915887155,0.024609722163571712,,1,160.0
107,1,1,0,1,1.5,0.096,320.534,236.092,30.3422,30.553,1.55067,60.8952,0.0022395998512064886,0.02890025332041366,1.4751314021125632,1.4754161765237814,0.024868597887436783,0.02458382347621857,,1,80.0
108,1,1,0,1,1.5,0.096,320.537,236.098,30.3426,30.5421,1.56099,60.8847,0.0022447163385741903,0.028914648704053404,1.4753857990254522,1.4756708141137345,0.024614200974547806,0.024329185886265536,,1,80.0
109,1,1,0,1,1.5,0.096,320.529,236.091,30.3406,30.555,1.598,60.8956,0.00223170279723313,0.028898495211556317,1.4751217125362908,1.475406442414722,0.024878287463709237,0.024593557585278036,,1,130.0
110,1,1,0,1,1.5,0.096,320.509,236.07,30.3723,30.5363,1.46913,60.9086,0.0021997038326146312,0.028859400547120686,1.4748068705884712,1.4750908477893319,0.025193129411528847,0.02490915221066814,,1,100.0
111,1,1,0,1,1.5,0.096,320.573,236.136,30.3439,30.5407,1.5536,60.8846,0.0023014831477777323,0.028974301377738317,1.475388222275008,1.475674494389876,0.0246117777249919,0.02432550561012392,,1,120.0
112,1,1,0,1,1.5,0.096,320.5,236.057,30.3593,30.5369,1.56443,60.8963,0.002185960080648416,0.02884484231822126,1.4751047560841128,1.4753883708270874,0.024895243915887155,0.024611629172912597,,1,90.0
113,1,1,0,1,1.5,0.096,320.546,236.128,30.3407,30.5444,1.49296,60.8851,0.00225889225539893,0.028961515078792844,1.47537610610683,1.475662063760139,0.02462389389316999,0.024337936239861024,,1,120.0
114,1,1,0,1,1.5,0.096,320.576,236.115,30.3406,30.555,1.59801,60.8956,0.0023057968204466695,0.02893613379000379,1.4751217125362908,1.4754072940492362,0.024878287463709237,0.024592705950763794,,1,80.0
115,1,1,0,1,1.5,0.096,320.57,236.154,30.3441,30.5402,1.62422,60.8842,0.002296767976900238,0.029002725953963845,1.475397915352833,1.4756847366166617,0.024602084647167066,0.024315263383338337,,1,70.0
116,1,1,0,1,1.5,0.096,320.556,236.106,30.3554,30.5401,1.60298,60.8955,0.0022742711835716683,0.02892206681759595,1.4751241349184252,1.4754093912122324,0.0248758650815748,0.024590608787767643,,1,80.0
117,1,1,0,1,1.5,0.096,320.533,236.12,30.3451,30.5287,1.50978,60.8738,0.002238810142609655,0.02895434051734205,1.4756499800887237,1.4759357133159627,0.024350019911276277,0.02406428668403726,,1,80.0
118,1,1,0,1,1.5,0.096,320.551,236.092,30.3441,30.5537,1.60958,60.8978,0.0022663032303168414,0.02889901943908079,1.4750684221420964,1.4753532253178039,0.024931577857903564,0.024646774682196115,,1,110.0
119,1,1,0,1,1.5,0.096,320.538,236.139,30.3415,30.5541,1.58811,60.8956,0.002245891014444248,0.02897377236845126,1.4751217125362908,1.475407940302514,0.024878287463709237,0.024592059697486013,,1,160.0
120,1,1,0,1,1.5,0.096,320.518,236.081,30.3438,30.53,1.46273,60.8737,0.0022151582844346157,0.028893203388011626,1.4756524042061672,1.4759369031797014,0.024347595793832832,0.024063096820298613,,1,80.0
121,1,1,0,1,1.5,0.096,320.493,236.111,30.3444,30.5296,1.50556,60.8741,0.0021757180945457862,0.028940078372459477,1.47564270778418,1.475928068342783,0.024357292215819948,0.024071931657217105,,1,80.0
122,1,1,0,1,1.5,0.096,320.547,236.085,30.3484,30.514,1.47754,60.8624,0.002261312088566875,0.02890484435464955,1.4759263807855911,1.476211124825437,0.02407361921440887,0.023788875174562962,,1,70.0
123,1,1,0,1,1.5,0.096,320.58,236.116,30.3915,30.5389,1.59613,60.9303,0.0023107859449106372,0.02892122195057237,1.4742816260206326,1.4745670854975834,0.02571837397936738,0.02543291450241658,,1,80.0
124,1,1,0,1,1.5,0.096,320.539,236.072,30.3514,30.546,1.59929,60.8974,0.002247401052576775,0.028867844705178954,1.4750781110182858,1.4753622730958955,0.024921888981714213,0.024637726904104484,,1,70.0
125,1,1,0,1,1.5,0.096,320.553,236.053,30.3619,30.5354,1.74108,60.8974,0.002269470960323263,0.028838048377984617,1.4750781110182858,1.4753617241673191,0.024921888981714213,0.024638275832680856,,1,120.0
126,1,1,0,1,1.5,0.096,320.561,236.115,30.34,30.5345,1.44371,60.8745,0.0022829408185560144,0.028946163480974053,1.4756330114896214,1.4759186552100279,0.02436698851037855,0.024081344789972148,,1,70.0
127,1,1,0,1,1.5,0.096,320.534,236.101,30.3322,30.554,1.64143,60.8862,0.002239930901570296,0.028918641907836135,1.4753494512373075,1.4756345443254104,0.02465054876269246,0.024365455674589587,,1,80.0
128,1,1,0,1,1.5,0.096,320.528,236.063,30.3539,30.5525,1.62923,60.9064,0.0022297308798285907,0.028849467005397197,1.4748601420856422,1.4751439598083886,0.0251398579143578,0.02485604019161136,,1,80.0
129,1,1,0,1,1.5,0.096,320.511,236.083,30.3532,30.5431,1.52093,60.8963,0.002203301035681847,0.028885616976164614,1.4751047560841128,1.4753891943570407,0.024895243915887155,0.024610805642959255,,1,90.0
130,1,1,0,1,1.5,0.096,320.534,236.083,30.3322,30.554,1.64143,60.8862,0.002239930901570296,0.028890408615837627,1.4753494512373075,1.47563399129549,0.02465054876269246,0.02436600870450989,,1,70.0
131,1,1,0,1,1.5,0.096,320.586,236.081,30.3343,30.5414,1.60447,60.8756,0.002322324229398829,0.028892301596712036,1.475606347336617,1.475891002269983,0.024393652663383003,0.024108997730017068,,1,80.0
132,1,1,0,1,1.5,0.096,320.561,236.067,30.3514,30.5344,1.72664,60.8858,0.002282517119906252,0.028865501992043185,1.4753591438056977,1.4756432598364473,0.02464085619430234,0.024356740163552715,,1,80.0
133,1,1,0,1,1.5,0.096,320.537,236.074,30.3769,30.5204,1.48728,60.8973,0.0022442518939129975,0.02887102856996902,1.4750805332572208,1.4753647523753772,0.024919466742779228,0.02463524762462277,,1,80.0
134,1,1,0,1,1.5,0.096,320.576,236.095,30.3322,30.554,1.64143,60.8862,0.002306152804070417,0.028909230810503297,1.4753494512373075,1.475634461929185,0.02465054876269246,0.024365538070814985,,1,70.0
