test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
jumarker_uco_dist_0.5m_angle_0deg,jumarker_uco,0.5,0.096,1,500,491,98.2,491,98.2,491,0,0.5010734460285132,0.5016453808553971,0.10804154786150708,0.16453808553971477,0.04907030604376992,0.04907113208055025,,40.41737262,0.0,40.41737262,24.741835878395598
