test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
chilitag_dist_2.5m_angle_0deg,chilitag,2.5,0.097,0,500,486,97.2,486,97.2,486,0,2.5139398809158062,2.5140721427440984,1.393988091580591,1.4072142744098457,0.25735836482859326,0.25736496714536666,0.04510151674212129,5.249380161969384,26.468740483533523,32.97152798998104,30.329197976625984
