test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
aruco_dist_2.0m_angle_0deg,aruco,2.0,0.097,0,500,480,96.0,480,96.0,480,0,2.0094228473075315,2.0125071316870042,1.3774603065284141,1.6121891722141568,1.2849157141394723,1.2877035494905205,0.3016308502915005,14.658467929990366,19.888212235393137,35.459574556001826,28.20112797520132
