frame,detected,pose_success,marker_id,real_distance_m,tvec_x_m,tvec_y_m,tvec_z_m,estimated_distance_m,z_error_m,distance_error_m,reprojection_error_px,detection_time_ms,pose_time_ms,total_time_ms
1,0,0,,2.5,,,,,,,,8.4051259991611,0.0,8.416213000600692
2,0,0,,2.5,,,,,,,,1.9578950004870421,0.0,1.967823000086355
3,0,0,,2.5,,,,,,,,1.5820880007595406,0.0,1.5892309993432718
4,0,0,,2.5,,,,,,,,3.9686150003035436,0.0,3.979610999522265
5,0,0,,2.5,,,,,,,,29.49795099993935,0.0,29.508414999327215
6,0,0,,2.5,,,,,,,,3.168113000356243,0.0,3.184093000527355
7,0,0,,2.5,,,,,,,,1.9282749999547377,0.0,1.9397160003791214
8,0,0,,2.5,,,,,,,,1.3198709993957891,0.0,1.3289909993545734
9,0,0,,2.5,,,,,,,,2.1366319997468963,0.0,2.1576440003627795
10,0,0,,2.5,,,,,,,,2.134594999915862,0.0,2.141928000128246
11,0,0,,2.5,,,,,,,,18.08954900025128,0.0,18.098078999173595
12,0,0,,2.5,,,,,,,,6.897844000377518,0.0,6.906903000526654
13,0,0,,2.5,,,,,,,,19.47885800018412,0.0,19.487771000058274
14,0,0,,2.5,,,,,,,,2.136608000000706,0.0,2.1469469993462553
15,0,0,,2.5,,,,,,,,1.2097280005036737,0.0,1.2190320003355737
16,0,0,,2.5,,,,,,,,1.0879920000661514,0.0,1.0957320000670734
17,0,0,,2.5,,,,,,,,1.9481010003801202,0.0,1.9569969999793102
18,0,0,,2.5,,,,,,,,2.5487570001132553,0.0,2.5569129993527895
19,1,1,0,2.5,-0.10332528827981796,-0.10983546613037677,2.555873292691828,2.560317994529889,0.05587329269182817,0.06031799452988906,0.3238545060157776,13.227692999862484,15.716066000095452,29.951129000437504
20,1,1,0,2.5,-0.10348749953521771,-0.108293251917567,2.538129006056113,2.5425451701699076,0.038129006056113024,0.042545170169907554,0.057667266577482224,36.43865999947593,25.746536999577074,63.29038599960768
21,1,1,0,2.5,-0.10332528827981796,-0.10983546613037677,2.555873292691828,2.560317994529889,0.05587329269182817,0.06031799452988906,0.3238545060157776,32.76677399935579,22.247066000090854,56.33673000011186
22,1,1,0,2.5,-0.10332528827981796,-0.10983546613037677,2.555873292691828,2.560317994529889,0.05587329269182817,0.06031799452988906,0.3238545060157776,22.18230499966012,41.02154999964114,64.81342799997947
23,1,1,0,2.5,-0.10348749953521771,-0.108293251917567,2.538129006056113,2.5425451701699076,0.038129006056113024,0.042545170169907554,0.057667266577482224,37.4393809997855,10.320749000129581,50.32804100028443
24,1,1,0,2.5,-0.10348749953521771,-0.108293251917567,2.538129006056113,2.5425451701699076,0.038129006056113024,0.042545170169907554,0.057667266577482224,48.41691700039519,18.227087000013853,86.66108299985353
25,1,1,0,2.5,-0.10376696327871274,-0.10784103990601845,2.5297553271983757,2.5341782273637854,0.029755327198375703,0.034178227363785396,0.2060081958770752,26.93228799944336,27.4178989993743,55.48903799990512
26,1,1,0,2.5,-0.10253240423547566,-0.10839385214942393,2.520854233684286,2.5252659639305497,0.020854233684286072,0.025265963930549695,0.2200949490070343,31.262647999938054,25.943947000087064,61.64730599994073
27,1,1,0,2.5,-0.10332528827981796,-0.10983546613037677,2.555873292691828,2.560317994529889,0.05587329269182817,0.06031799452988906,0.3238545060157776,28.660670000135724,37.35065799992299,67.72624000041105
28,1,1,0,2.5,-0.10332528827981796,-0.10983546613037677,2.555873292691828,2.560317994529889,0.05587329269182817,0.06031799452988906,0.3238545060157776,13.095739999698708,16.896096999516885,32.583473999693524
29,1,1,0,2.5,-0.10348749953521771,-0.108293251917567,2.538129006056113,2.5425451701699076,0.038129006056113024,0.042545170169907554,0.057667266577482224,12.912811000205693,22.062402999836195,36.050704000444966
30,1,1,0,2.5,-0.10332528827981796,-0.10983546613037677,2.555873292691828,2.560317994529889,0.05587329269182817,0.06031799452988906,0.3238545060157776,17.527971000163234,40.80403799980559,59.97697400016477
31,1,1,0,2.5,-0.10332528827981796,-0.10983546613037677,2.555873292691828,2.560317994529889,0.05587329269182817,0.06031799452988906,0.3238545060157776,6.284067999331455,21.048335999694245,28.52584099946398
32,1,1,0,2.5,-0.10348749953521771,-0.108293251917567,2.538129006056113,2.5425451701699076,0.038129006056113024,0.042545170169907554,0.057667266577482224,30.18473499923857,13.812013000460865,44.96740400009003
33,1,1,0,2.5,-0.10332528827981796,-0.10983546613037677,2.555873292691828,2.560317994529889,0.05587329269182817,0.06031799452988906,0.3238545060157776,32.48796299976675,17.53043400003662,51.09799500041845
34,1,1,0,2.5,-0.10348749953521771,-0.108293251917567,2.538129006056113,2.5425451701699076,0.038129006056113024,0.042545170169907554,0.057667266577482224,21.231450000414043,18.721880000157398,41.040285999770276
35,1,1,0,2.5,-0.10348749953521771,-0.108293251917567,2.538129006056113,2.5425451701699076,0.038129006056113024,0.042545170169907554,0.057667266577482224,16.378197999983968,9.946442999535066,27.254567999989376
