test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
chilitag_dist_0.5m_angle_0deg,chilitag,0.5,0.097,0,500,490,98.0,490,98.0,490,0,0.48948403409132474,0.49005575965806775,1.0515965908675238,0.9944240341932229,0.004582457429003967,0.004611230251639767,0.3577543409503236,4.309508704007385,20.149110834701823,26.14865542199732,38.24288415069935
