frame,detected,pose_success,marker_id,status,real_distance_m,real_cctag_diameter_m,center_x_px,center_y_px,ellipse_a_px,ellipse_b_px,ellipse_angle_rad,apparent_diameter_px,estimated_x_m,estimated_y_m,estimated_z_m,estimated_distance_m,z_error_m,distance_error_m,reprojection_error_px,candidate_count,total_time_ms
18,1,1,0,1,2.0,0.096,304.44,219.949,22.9931,23.0559,3.50203,46.049,-0.030590091405694155,0.004738738856715189,1.9507138430351356,1.9509594323683588,0.04928615696486438,0.04904056763164122,,1,70.0
19,1,1,0,1,2.0,0.096,304.443,219.993,22.9824,23.0667,0.794754,46.0492,-0.03058370436708589,0.004829969451774843,1.950705370732281,1.9509510847229061,0.04929462926771899,0.049048915277093874,,1,90.0
20,1,1,0,1,2.0,0.096,304.472,219.985,22.9561,23.0648,3.7817,46.0209,-0.030542017195248506,0.004816338258040078,1.951904933582893,1.9521498102537644,0.048095066417106924,0.04785018974623556,,1,80.0
21,1,1,0,1,2.0,0.096,304.458,219.976,22.9762,23.0461,3.43151,46.0223,-0.03057029134008529,0.0047975158218471385,1.9518455565655117,1.952090836911851,0.04815444343448827,0.047909163088148965,,1,80.0
22,1,1,0,1,2.0,0.096,304.492,219.948,22.9681,23.0507,3.81087,46.0188,-0.030501688856311077,0.004739773410442534,1.9519940058829208,1.9522380534857735,0.048005994117079176,0.047761946514226494,,1,40.0
23,1,1,0,1,2.0,0.096,304.506,219.963,22.953,23.081,3.61155,46.034,-0.030462421669653142,0.004769327008440235,1.9513494755599115,1.9515930624446365,0.04865052444008855,0.048406937555363516,,1,80.0
24,1,1,0,1,2.0,0.096,304.476,219.994,22.9642,23.0699,3.86738,46.034,-0.030524984123491552,0.00483363883805611,1.9513494755599115,1.9515941982102984,0.04865052444008855,0.04840580178970155,,1,90.0
25,1,1,0,1,2.0,0.096,304.455,219.939,22.9596,23.0342,0.972809,45.9938,-0.030595495895986233,0.004723662225970279,1.953055015196069,1.953300358300398,0.046944984803930945,0.046699641699601946,,1,80.0
26,1,1,0,1,2.0,0.096,304.486,219.946,22.9682,23.0534,3.77423,46.0215,-0.030512415265491366,0.004735345059062898,1.9518794858473747,1.9521237046483437,0.048120514152625304,0.04787629535165627,,1,90.0
27,1,1,0,1,2.0,0.096,304.489,219.955,22.963,23.0708,0.810986,46.0338,-0.030498006228919017,0.004752751056121898,1.9513579534586534,1.9516020546086963,0.04864204654134663,0.04839794539130371,,1,80.0
28,1,1,0,1,2.0,0.096,304.479,220.001,22.9608,23.0725,3.74325,46.0333,-0.030519191957578785,0.004848234587090353,1.951379148527804,1.9516238130760375,0.04862085147219597,0.048376186923962505,,1,70.0
29,1,1,0,1,2.0,0.096,304.476,219.949,22.9734,23.0741,3.61219,46.0475,-0.030516034945237202,0.004738893221410018,1.9507773876524233,1.951021809635596,0.049222612347576744,0.048978190364403984,,1,70.0
30,1,1,0,1,2.0,0.096,304.503,219.949,22.9931,23.0559,3.502,46.049,-0.030458753048726604,0.004738738856715189,1.9507138430351356,1.9509573774668023,0.04928615696486438,0.04904262253319769,,1,70.0
31,1,1,0,1,2.0,0.096,304.504,219.941,22.9961,23.0672,3.79656,46.0633,-0.030447213272622852,0.0047206817069910655,1.9501082588074445,1.9503516448837759,0.04989174119255546,0.04964835511622412,,1,70.0
32,1,1,0,1,2.0,0.096,304.506,219.97,22.977,23.0833,3.87983,46.0604,-0.030444961814070495,0.00478110712137474,1.9502310391990725,1.9504745219921895,0.04976896080092752,0.049525478007810486,,1,80.0
33,1,1,0,1,2.0,0.096,304.494,219.996,22.98,23.0684,3.8392,46.0484,-0.030477912786129536,0.004836275142152273,1.9507392603852676,1.9509833302039026,0.04926073961473243,0.04901666979609742,,1,80.0
34,1,1,0,1,2.0,0.096,304.492,219.979,22.9654,23.0696,3.88131,46.035,-0.03049095512416223,0.004802415887585754,1.9513070871711733,1.9515512060889384,0.04869291282882671,0.048448793911061605,,1,70.0
35,1,1,0,1,2.0,0.096,304.423,219.892,22.9277,23.1092,3.88829,46.0369,-0.03063358130414536,0.004621741017440897,1.9512265543058926,1.9514724807237218,0.048773445694107354,0.048527519276278186,,1,80.0
36,1,1,0,1,2.0,0.096,304.473,219.944,22.9689,23.0627,0.799355,46.0316,-0.030532832209630097,0.004730156689119072,1.9514512152070527,1.951695794317887,0.04854878479294733,0.04830420568211302,,1,90.0
37,1,1,0,1,2.0,0.096,304.505,219.986,22.9936,23.0824,3.8212,46.0761,-0.030436671487838823,0.004812640877414512,1.9495665162182771,1.949810030142153,0.050433483781722854,0.05018996985784696,,1,80.0
38,1,1,0,1,2.0,0.096,304.481,219.926,22.9707,23.0615,0.827682,46.0322,-0.03051575026048745,0.004692751221700766,1.9514257793006842,1.9516700041367834,0.04857422069931583,0.048329995863216624,,1,70.0
39,1,1,0,1,2.0,0.096,304.437,219.931,22.9425,23.1628,3.77639,46.1053,-0.030558983872587507,0.004695667694377834,1.9483317917446574,1.9485770889326828,0.051668208255342574,0.05142291106731722,,1,70.0
40,1,1,0,1,2.0,0.096,304.49,219.961,22.9551,23.0489,3.79476,46.004,-0.030515675140005416,0.004768285312619136,1.9526219841301835,1.952866241165167,0.04737801586981649,0.04713375883483306,,1,80.0
41,1,1,0,1,2.0,0.096,304.492,219.931,22.9618,23.0691,3.91188,46.0309,-0.030493670971908176,0.004703257328220789,1.9514808912692334,1.9517247894075127,0.04851910873076659,0.048275210592487294,,1,0.0
42,1,1,0,1,2.0,0.096,304.485,219.947,22.9729,23.0453,3.83419,46.0182,-0.030516689465055317,0.004737759921684639,1.9520194566046685,1.9522637305620794,0.04798054339533153,0.04773626943792064,,1,70.0
43,1,1,0,1,2.0,0.096,304.463,219.927,22.9643,23.0691,3.76533,46.0334,-0.03055249273659577,0.004694703493115409,1.9513749094771395,1.9516197202298973,0.04862509052286046,0.04838027977010273,,1,0.0
44,1,1,0,1,2.0,0.096,304.491,219.933,22.9652,23.0701,3.8657,46.0353,-0.030492841778826496,0.004706956829528761,1.951294371013656,1.9515382884258057,0.048705628986343896,0.04846171157419432,,1,80.0
45,1,1,0,1,2.0,0.096,304.48,219.968,22.9407,23.0919,3.79828,46.0325,-0.030517636868317127,0.004779855633922975,1.951413061596154,1.9516575289092046,0.04858693840384598,0.04834247109079537,,1,90.0
46,1,1,0,1,2.0,0.096,304.489,219.939,22.9606,23.0854,3.84569,46.046,-0.03048992570778813,0.004718307251201664,1.950840936409785,1.9510848923522497,0.049159063590215046,0.04891510764775031,,1,90.0
47,1,1,0,1,2.0,0.096,304.434,219.951,22.942,23.0744,3.84187,46.0164,-0.0306242800206189,0.004746246720684034,1.9520958127520833,1.9523417824625204,0.047904187247916674,0.047658217537479564,,1,80.0
48,1,1,0,1,2.0,0.096,304.494,219.926,22.9749,23.0871,3.77817,46.0621,-0.030468847906213722,0.004689705045744202,1.950159062611669,1.950402705472019,0.049840937388331064,0.049597294527981006,,1,80.0
49,1,1,0,1,2.0,0.096,304.463,220.061,22.9785,23.0498,3.43117,46.0283,-0.030555877995511627,0.0049732511685674045,1.951591124545659,1.951836651032215,0.04840887545434103,0.04816334896778507,,1,70.0
50,1,1,0,1,2.0,0.096,304.507,219.923,22.9977,23.0777,0.956747,46.0753,-0.030433032864480743,0.004682143356860664,1.9496003663117758,1.9498435014838384,0.0503996336882242,0.05015649851616155,,1,80.0
51,1,1,0,1,2.0,0.096,304.493,220.017,22.9635,23.0644,3.62238,46.0279,-0.03049357279260645,0.004882000984106944,1.951608084616612,1.9518524042191787,0.04839191538338805,0.048147595780821284,,1,80.0
52,1,1,0,1,2.0,0.096,304.473,219.899,22.9666,23.0673,3.8052,46.0339,-0.030531306692259588,0.0046365642709537145,1.9513537145000739,1.951598057364736,0.04864628549992611,0.048401942635263984,,1,70.0
53,1,1,0,1,2.0,0.096,304.497,219.948,22.9754,23.0732,3.66481,46.0486,-0.030471526151518363,0.004736706102258763,1.9507307878616278,1.9509745146982185,0.04926921213837221,0.049025485301781524,,1,80.0
54,1,1,0,1,2.0,0.096,304.477,219.863,22.9568,23.1337,3.91772,46.0905,-0.030485482239090752,0.004556277329733836,1.9489574154744462,1.949201152170624,0.05104258452555377,0.05079884782937594,,1,80.0
55,1,1,0,1,2.0,0.096,304.487,219.968,22.9599,23.0451,3.65987,46.005,-0.030521272016972235,0.004782712845746317,1.9525795404396251,1.952823925532232,0.047420459560374884,0.04717607446776806,,1,80.0
56,1,1,0,1,2.0,0.096,304.473,219.937,22.9701,23.0926,3.76717,46.0627,-0.03051221745882913,0.004712450067061305,1.9501336603786785,1.9503780392379915,0.049866339621321476,0.04962196076200853,,1,110.0
57,1,1,0,1,2.0,0.096,304.473,219.951,22.9548,23.1063,0.792257,46.0611,-0.030513277345543387,0.004741640724986697,1.9502014011372926,1.9504458588356126,0.04979859886270743,0.04955414116438739,,1,80.0
58,1,1,0,1,2.0,0.096,304.507,219.903,22.9645,23.0822,3.91364,46.0467,-0.030451935082010422,0.004643571416893566,1.950811279807781,1.9510544668283905,0.04918872019221898,0.048945533171609545,,1,110.0
59,1,1,0,1,2.0,0.096,304.455,219.925,23.0041,23.0562,3.75763,46.0603,-0.03055132335527149,0.004687814925112773,1.9502352732814368,1.9504801921882342,0.049764726718563246,0.04951980781176579,,1,80.0
60,1,1,0,1,2.0,0.096,304.438,219.942,22.9628,23.0697,3.75451,46.0325,-0.030605227157786588,0.004725914922414521,1.951413061596154,1.9516587691421132,0.04858693840384598,0.048341230857886774,,1,80.0
61,1,1,0,1,2.0,0.096,304.483,220.005,22.9481,23.0246,3.78338,45.9726,-0.03055113522273723,0.004862945345434522,1.953955655279992,1.9542005329293852,0.04604434472000807,0.045799467070614774,,1,80.0
62,1,1,0,1,2.0,0.096,304.508,219.999,22.9407,23.0579,3.87606,45.9986,-0.030481691163226958,0.004847739610185888,1.9528512119482972,1.953095105232572,0.04714878805170275,0.046904894767427985,,1,80.0
63,1,1,0,1,2.0,0.096,304.521,220.04,22.9777,23.0493,3.90724,46.027,-0.03043576855195447,0.004929818930664111,1.9516462458540629,1.9518897786704796,0.04835375414593712,0.048110221329520364,,1,80.0
64,1,1,0,1,2.0,0.096,304.532,219.939,22.9699,23.1045,1.02416,46.0743,-0.030381603608536898,0.0047154091475905624,1.94964268058169,1.949885088631382,0.05035731941831001,0.0501149113686179,,1,70.0
65,1,1,0,1,2.0,0.096,304.53,220.05,22.9709,23.0446,3.29374,46.0154,-0.030424664767465078,0.004951815823522625,1.952138235415208,1.9523815894635363,0.04786176458479208,0.04761841053646365,,1,70.0
66,1,1,0,1,2.0,0.096,304.459,220.034,22.9721,23.0424,3.2198,46.0144,-0.030573453508919154,0.0049187160968577354,1.952180659922219,1.95242624926061,0.0478193400777811,0.047573750739390075,,1,80.0
67,1,1,0,1,2.0,0.096,304.521,220.055,22.9473,23.0827,0.814846,46.0299,-0.03043385102163612,0.004960629738664317,1.9515232872095087,1.9517668835330766,0.04847671279049126,0.04823311646692341,,1,80.0
68,1,1,0,1,2.0,0.096,304.492,219.9,22.9973,23.0658,3.69983,46.0631,-0.030472354642670774,0.004635698356929106,1.950116725924329,1.9503602997463187,0.04988327407567095,0.04963970025368125,,1,70.0
69,1,1,0,1,2.0,0.096,304.435,219.922,22.9718,23.0473,3.54718,46.0192,-0.03062033062593026,0.004685775911314348,1.9519770391037863,1.9522228157492465,0.04802296089621372,0.0477771842507535,,1,40.0
70,1,1,0,1,2.0,0.096,304.582,220.063,22.9691,23.0315,3.61408,46.0006,-0.030325933121324734,0.0049803980545249,1.9527663064813277,1.9530081193669389,0.04723369351867235,0.046991880633061145,,1,80.0
71,1,1,0,1,2.0,0.096,304.522,219.91,22.9945,23.0811,0.908581,46.0756,-0.030401581729609828,0.004655167744079388,1.949587672388964,1.9498302539168393,0.05041232761103598,0.050169746083160716,,1,80.0
72,1,1,0,1,2.0,0.096,304.49,219.94,22.9835,23.0909,3.78637,46.0744,-0.030469048303196765,0.00471747166932693,1.9496384490720435,1.949882227095651,0.05036155092795647,0.050117772904348934,,1,80.0
73,1,1,0,1,2.0,0.096,304.469,219.967,22.9729,23.0728,3.77321,46.0458,-0.030531755754939875,0.00477640096330517,1.9508494098902605,1.9510941602559368,0.049150590109739545,0.04890583974406315,,1,90.0
74,1,1,0,1,2.0,0.096,304.462,219.911,23.0002,23.0616,3.66362,46.0618,-0.030535739357576367,0.0046586357437509865,1.950171763976331,1.9504163768989589,0.04982823602366904,0.04958362310104114,,1,80.0
75,1,1,0,1,2.0,0.096,304.481,219.937,22.9531,23.0792,3.73746,46.0322,-0.03051575026048745,0.004715572440683365,1.9514257793006842,1.9516700591433702,0.04857422069931583,0.04832994085662978,,1,80.0
76,1,1,0,1,2.0,0.096,304.499,220.057,22.9726,23.0543,0.951156,46.0269,-0.03048172088802,0.004965102859252994,1.9516504860836807,1.9518948248779608,0.04834951391631925,0.04810517512203916,,1,80.0
77,1,1,0,1,2.0,0.096,304.527,220.025,23.0181,23.0661,3.6369,46.0841,-0.030385558557958412,0.004892625895604173,1.949228079921816,1.9494710378748188,0.050771920078183985,0.05052896212518121,,1,50.0
78,1,1,0,1,2.0,0.096,304.51,220.06,22.9861,23.0687,0.861896,46.0548,-0.030440325854000253,0.004968315914297016,1.9504681761276774,1.9507120247970868,0.04953182387232258,0.04928797520291317,,1,70.0
79,1,1,0,1,2.0,0.096,304.494,219.922,22.9911,23.0975,0.795447,46.0885,-0.03045139501482598,0.004678730243291867,1.9490419900392713,1.9492854734264249,0.050958009960728745,0.050714526573575114,,1,80.0
80,1,1,0,1,2.0,0.096,304.478,220.036,22.9656,23.0752,0.985381,46.0408,-0.03051630551903549,0.004920044220605644,1.9510612708277215,1.9513061098304252,0.04893872917227848,0.048693890169574816,,1,70.0
81,1,1,0,1,2.0,0.096,304.514,219.921,22.9836,23.0638,0.990871,46.0473,-0.0304369446013297,0.0046808424777468475,1.9507858605808583,1.9510289059173793,0.049214139419141656,0.04897109408262068,,1,70.0
82,1,1,0,1,2.0,0.096,304.518,220.006,22.9913,23.037,1.2398,46.0283,-0.030441165959655528,0.004859135405390334,1.951591124545659,1.9518345711630536,0.04840887545434103,0.04816542883694641,,1,80.0
83,1,1,0,1,2.0,0.096,304.549,220.048,22.9742,23.0395,3.65604,46.0137,-0.030386148454499683,0.004947847790134532,1.9522103581743038,1.9524530933619626,0.04778964182569623,0.0475469066380374,,1,70.0
84,1,1,0,1,2.0,0.096,304.483,219.975,22.9812,23.0319,0.815034,46.0131,-0.030524244598621034,0.004796399534380224,1.9522358145381413,1.952480322697827,0.04776418546185868,0.0475196773021731,,1,80.0
85,1,1,0,1,2.0,0.096,304.558,219.911,22.9565,23.0754,3.83404,46.0319,-0.030355364847873118,0.004661661758508973,1.9514384971709826,1.951680144774328,0.04856150282901739,0.04831985522567206,,1,40.0
86,1,1,0,1,2.0,0.096,304.506,220.058,22.9816,23.0581,3.83224,46.0397,-0.03045865023318598,0.004965796775064923,1.9511078864094455,1.9513519346649832,0.048892113590554453,0.048648065335016755,,1,80.0
87,1,1,0,1,2.0,0.096,304.521,220.071,22.9513,23.0617,3.74751,46.013,-0.030445028994866858,0.00499566006750732,1.952240057329993,1.952483827808523,0.04775994267000705,0.04751617219147697,,1,80.0
88,1,1,0,1,2.0,0.096,304.534,219.931,22.9595,23.088,3.88124,46.0475,-0.030395116328591362,0.004701561816593699,1.9507773876524233,1.9510198317690561,0.049222612347576744,0.048980168230943866,,1,80.0
89,1,1,0,1,2.0,0.096,304.514,220.062,22.997,23.0305,3.57342,46.0275,-0.030450037893450847,0.00497541247633645,1.9516250449823465,1.951868918687771,0.04837495501765354,0.048131081312229096,,1,70.0
90,1,1,0,1,2.0,0.096,304.54,219.944,22.9303,23.1,3.69857,46.0303,-0.03039396048126578,0.004730290279464905,1.951506328612348,1.951748733596082,0.04849367138765204,0.04825126640391808,,1,110.0
91,1,1,0,1,2.0,0.096,304.525,220.049,22.9621,23.0516,0.969771,46.0137,-0.030436220498260565,0.0049499232805298886,1.9522103581743038,1.952453878538939,0.04778964182569623,0.047546121461061075,,1,80.0
92,1,1,0,1,2.0,0.096,304.514,219.903,22.9839,23.0631,3.81852,46.047,-0.03043714290053226,0.004643541163643082,1.9507985701115156,1.9510415278234392,0.049201429888484416,0.0489584721765608,,1,80.0
93,1,1,0,1,2.0,0.096,304.563,219.991,22.9615,23.0485,3.55625,46.0101,-0.030359315001289088,0.004829922719008719,1.9523631063163296,1.9526051098637345,0.04763689368367041,0.04739489013626552,,1,80.0
94,1,1,0,1,2.0,0.096,304.491,220.029,22.9867,23.0554,1.00578,46.0421,-0.030488338263042113,0.00490538583177633,1.951006182557376,1.9512505543771934,0.0489938174426241,0.048749445622806586,,1,80.0
95,1,1,0,1,2.0,0.096,304.52,220.03,22.9627,23.0784,3.75773,46.0411,-0.03042853274880078,0.004907566630632931,1.9510485578738335,1.9512919963442283,0.04895144212616653,0.04870800365577166,,1,80.0
96,1,1,0,1,2.0,0.096,304.558,220.018,22.9614,23.0231,2.86143,45.9845,-0.030386654614942228,0.004888685406795353,1.953450005065293,1.9536924451697324,0.04654999493470702,0.046307554830267605,,1,80.0
97,1,1,0,1,2.0,0.096,304.534,219.876,23.0014,23.0615,0.864475,46.0629,-0.03038495446749577,0.004585959919313704,1.95012519311474,1.9503672847202846,0.049874806885259915,0.049632715279715356,,1,80.0
98,1,1,0,1,2.0,0.096,304.505,220.021,22.9672,23.0449,0.932323,46.0121,-0.030479007025126226,0.004891979654612434,1.9522782432865478,1.9525222765807788,0.047721756713452246,0.047477723419221185,,1,80.0
99,1,1,0,1,2.0,0.096,304.548,219.986,22.976,23.0216,3.37355,45.9976,-0.03039887122677726,0.004820854182214698,1.9528936674505835,1.9531361981120257,0.04710633254941654,0.04686380188797434,,1,80.0
100,1,1,0,1,2.0,0.096,304.454,220.041,22.9624,23.0631,0.840436,46.0254,-0.030576575524401944,0.004932065270787042,1.9517140917390172,1.9519598223660475,0.04828590826098278,0.04804017763395252,,1,70.0
101,1,1,0,1,2.0,0.096,304.535,219.956,22.9944,23.0165,1.84807,46.0109,-0.030417208077668716,0.0047571921557654035,1.9523291602190993,1.9525718904220302,0.0476708397809007,0.047428109577969835,,1,70.0
102,1,1,0,1,2.0,0.096,304.545,220.015,22.9635,23.008,3.72164,45.9716,-0.03042232854938284,0.004883825037883525,1.9539981588181605,1.9542410737895486,0.046001841181839476,0.04575892621045141,,1,70.0
103,1,1,0,1,2.0,0.096,304.52,220.056,22.9774,23.0622,3.76901,46.0397,-0.030429458036016994,0.004961648138457667,1.9511078864094455,1.9513514686692783,0.048892113590554453,0.04864853133072167,,1,70.0
104,1,1,0,1,2.0,0.096,304.504,220.026,22.981,23.0301,0.802153,46.0111,-0.030481755905440385,0.004902464014727253,1.952320673879237,1.9525647710774596,0.04767932612076309,0.04743522892254037,,1,80.0
105,1,1,0,1,2.0,0.096,304.516,220.017,22.9443,23.0514,0.824249,45.9957,-0.030466915801712076,0.004885418704278357,1.952974337990833,1.9532180792541107,0.04702566200916691,0.04678192074588927,,1,80.0
106,1,1,0,1,2.0,0.096,304.535,219.891,22.9565,23.0472,1.00181,46.0037,-0.030421968649061,0.004623000498947259,1.9526347175971706,1.9528771616965261,0.047365282402829445,0.04712283830347386,,1,80.0
107,1,1,0,1,2.0,0.096,304.567,219.978,22.9924,23.0458,3.26859,46.0382,-0.03033244390833719,0.004800007697794554,1.9511714567017162,1.9514131163530823,0.04882854329828379,0.048586883646917656,,1,80.0
108,1,1,0,1,2.0,0.096,304.541,219.996,22.9681,23.0143,3.61649,45.9824,-0.030423534203104022,0.004843216801556351,1.953539218438467,1.9537821081583204,0.04646078156153299,0.04621789184167957,,1,80.0
109,1,1,0,1,2.0,0.096,304.556,219.964,22.9655,23.0301,3.82698,45.9956,-0.03038349579396315,0.004775385047677226,1.952978583993359,1.9532207531806847,0.04702141600664089,0.046779246819315334,,1,70.0
110,1,1,0,1,2.0,0.096,304.533,220.061,22.96,23.0652,1.05727,46.0251,-0.0304119951752589,0.004973596945192321,1.9517268133675962,1.9519700766495232,0.048273186632403764,0.048029923350476844,,1,0.0
111,1,1,0,1,2.0,0.096,304.579,220.012,22.9587,23.0384,3.45383,45.9971,-0.030334501939052877,0.004874888811128407,1.9529148958939793,1.953156557256331,0.047085104106020736,0.04684344274366903,,1,50.0
112,1,1,0,1,2.0,0.096,304.579,220.054,22.9533,23.0314,3.82973,45.9847,-0.03034268178635088,0.004963428919082646,1.953441508978529,1.953683455159749,0.046558491021470916,0.04631654484025094,,1,80.0
113,1,1,0,1,2.0,0.096,304.543,219.987,22.9839,23.0141,2.57539,45.998,-0.030409042113587748,0.004822888458720893,1.9528766850281525,1.9531193811495233,0.04712331497184752,0.046880618850476674,,1,80.0
114,1,1,0,1,2.0,0.096,304.578,219.952,23.005,23.019,3.26776,46.024,-0.030318857968468893,0.0047475379930055975,1.951773460757973,1.9520147064980484,0.04822653924202691,0.047985293501951576,,1,110.0
115,1,1,0,1,2.0,0.096,304.573,220.013,22.9717,23.0514,3.18385,46.0231,-0.03032988041094172,0.004874209888659375,1.9518116284632057,1.9520533529009836,0.04818837153679434,0.047946647099016415,,1,110.0
116,1,1,0,1,2.0,0.096,304.579,219.984,22.9853,23.0295,2.91693,46.0148,-0.030322833504455287,0.004814901300169332,1.9521636898981405,1.952405114125394,0.047836310101859514,0.04759488587460603,,1,70.0
117,1,1,0,1,2.0,0.096,304.549,219.956,22.972,23.0113,3.84089,45.9834,-0.030406170903865565,0.004760037156010786,1.9534967348635583,1.953739155134417,0.04650326513644165,0.04626084486558302,,1,80.0
118,1,1,0,1,2.0,0.096,304.585,219.997,22.9668,23.0309,3.62956,45.9977,-0.030321583886603283,0.004843682037325553,1.9528894218172854,1.9531308081004002,0.04711057818271458,0.046869191899599816,,1,70.0
119,1,1,0,1,2.0,0.096,304.594,219.999,22.9907,22.9939,2.16159,45.9846,-0.030311432939305993,0.004849215503301031,1.9534457570126729,1.9536869307667097,0.04655424298732713,0.04631306923329026,,1,70.0
120,1,1,0,1,2.0,0.096,304.555,220.001,22.9822,23.0573,3.24874,46.0395,-0.030356609414542064,0.004847581690025008,1.9511163622090806,1.9513585220720935,0.04888363779091942,0.04864147792790652,,1,80.0
121,1,1,0,1,2.0,0.096,304.515,220.012,22.9949,23.0424,3.68978,46.0373,-0.03044147070181812,0.004870632033901954,1.9512096008654929,1.9514531284928611,0.04879039913450711,0.04854687150713888,,1,70.0
122,1,1,0,1,2.0,0.096,304.576,220.062,22.9282,23.0413,3.67539,45.9694,-0.03035904578134167,0.004981700821733065,1.9540916731113513,1.9543338394263532,0.045908326888648654,0.04566616057364681,,1,90.0
123,1,1,0,1,2.0,0.096,304.591,219.993,22.9637,23.0054,3.70238,45.9691,-0.030327918517891565,0.004838385552004936,1.9541044257539295,1.954345747140836,0.04589557424607049,0.04565425285916391,,1,70.0
124,1,1,0,1,2.0,0.096,304.546,219.952,22.9518,23.0335,3.60685,45.9853,-0.030411177466294896,0.004751533394151819,1.9534160211616527,1.9536585086743037,0.046583978838347306,0.046341491325696316,,1,80.0
125,1,1,0,1,2.0,0.096,304.579,220.023,22.9642,23.033,3.40294,45.9971,-0.030334501939052877,0.004897727444791139,1.9529148958939793,1.9531566143928667,0.047085104106020736,0.0468433856071333,,1,100.0
126,1,1,0,1,2.0,0.096,304.588,220.017,22.9729,23.0417,2.23141,46.0146,-0.030304188651880223,0.004883412071307281,1.9521721748733,1.9524134787264857,0.04782782512669992,0.04758652127351426,,1,80.0
127,1,1,0,1,2.0,0.096,304.485,219.978,22.9461,23.0507,3.63985,45.9968,-0.03053088734739827,0.0048043280052656985,1.9529276331815464,1.9531721780462363,0.047072366818453615,0.04682782195376367,,1,120.0
128,1,1,0,1,2.0,0.096,304.562,220.039,22.9739,22.9964,2.97568,45.9703,-0.030387687684022262,0.004933821944369999,1.9540534161822949,1.9542959109243045,0.04594658381770511,0.04570408907569545,,1,110.0
129,1,1,0,1,2.0,0.096,304.563,220.022,22.983,23.0281,3.47878,46.011,-0.030358721156697552,0.004894172220955807,1.952324917039946,1.9525670760737082,0.04767508296005407,0.04743292392629184,,1,120.0
130,1,1,0,1,2.0,0.096,304.595,219.98,22.943,23.0384,3.58254,45.9814,-0.030311454612969753,0.004810090958026774,1.9535817038612342,1.9538227644587267,0.0464182961387658,0.04617723554127329,,1,80.0
131,1,1,0,1,2.0,0.096,304.531,220.0,22.949,23.0343,3.14855,45.9832,-0.030443882094782646,0.0048514400090794345,1.9535052314307173,1.9537484627388304,0.046494768569282696,0.046251537261169595,,1,80.0
132,1,1,0,1,2.0,0.096,304.537,220.018,22.9696,23.002,3.153,45.9716,-0.030439034515675152,0.004890057211164738,1.9539981588181605,1.9542413495130369,0.046001841181839476,0.04575865048696315,,1,100.0
133,1,1,0,1,2.0,0.096,304.565,220.03,22.9943,23.0035,1.45706,45.9978,-0.0303632590937134,0.004912186365383428,1.952885176202448,1.9531273815368382,0.04711482379755205,0.04687261846316182,,1,70.0
134,1,1,0,1,2.0,0.096,304.601,220.057,22.9823,23.0291,3.49523,46.0114,-0.03027917253421565,0.004966775468526313,1.9523079445077731,1.9525490537592334,0.04769205549222688,0.04745094624076662,,1,90.0
