test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
aruco_dist_2.5m_angle_0deg,aruco,2.5,0.097,0,500,482,96.39999999999999,482,96.39999999999999,482,0,2.5492047169663254,2.5536385866500297,4.920471696632555,5.363858665002989,1.0201264164396913,1.0218351324846642,0.24771235768076544,18.11598236197642,23.257706456457466,42.261799454023276,23.66203079184791
