frame,detected,pose_success,marker_id,status,real_distance_m,real_cctag_diameter_m,center_x_px,center_y_px,ellipse_a_px,ellipse_b_px,ellipse_angle_rad,apparent_diameter_px,estimated_x_m,estimated_y_m,estimated_z_m,estimated_distance_m,z_error_m,distance_error_m,reprojection_error_px,candidate_count,total_time_ms
121,1,1,0,1,1.0,0.096,281.688,239.361,45.464,45.5356,1.58335,90.9995,-0.03948192153957781,0.02277022895914005,0.9871309376197117,0.9881825709155572,0.012869062380288288,0.011817429084442832,,1,200.0
122,1,1,0,1,1.0,0.096,281.679,239.34,45.4855,45.5794,1.66265,91.0649,-0.039463054581302046,0.022731853099567167,0.9864220106531162,0.9874727605980651,0.013577989346883812,0.012527239401934898,,1,120.0
123,1,1,0,1,1.0,0.096,281.322,239.144,45.4782,45.5763,1.79609,91.0546,-0.03984390815116216,0.02252885340021822,0.986533593667151,0.9875948651578288,0.013466406332849012,0.012405134842171206,,1,160.0
124,1,1,0,1,1.0,0.096,281.584,239.336,45.4904,45.5762,1.72452,91.0665,-0.0395625078282443,0.02272725893009127,0.9864046796343875,0.987459321860275,0.013595320365612507,0.012540678139725037,,1,120.0
125,1,1,0,1,1.0,0.096,281.322,239.073,45.4754,45.583,1.72354,91.0584,-0.039842245406692955,0.022453449262833488,0.9864924241797017,0.9875519555278043,0.013507575820298268,0.012448044472195718,,1,200.0
126,1,1,0,1,1.0,0.096,281.269,239.082,45.4579,45.6033,1.74755,91.0612,-0.03989689482612583,0.022462197657031044,0.9864620909665692,0.987524060190174,0.013537909033430773,0.012475939809825976,,1,200.0
127,1,1,0,1,1.0,0.096,281.312,239.17,45.4456,45.5423,1.81477,90.9879,-0.03988366715948834,0.022572658129465815,0.9872567864290193,0.988319884526904,0.012743213570980738,0.011680115473095998,,1,110.0
128,1,1,0,1,1.0,0.096,281.477,239.129,45.4558,45.576,1.88472,91.0318,-0.03969042817060425,0.022518759597519134,0.9867806827715694,0.987835280050931,0.013219317228430616,0.01216471994906898,,1,120.0
129,1,1,0,1,1.0,0.096,281.39,239.152,45.37,45.6398,1.70537,91.0097,-0.03979183668488976,0.022548362897083975,0.9870203039667745,0.9880793993292034,0.012979696033225463,0.011920600670796588,,1,250.0
130,1,1,0,1,1.0,0.096,281.677,239.39,45.4882,45.549,1.86745,91.0372,-0.03947717108106146,0.022791221379249278,0.9867221504827143,0.9877745132679592,0.013277849517285722,0.012225486732040824,,1,110.0
131,1,1,0,1,1.0,0.096,281.317,239.12,45.3956,45.5762,1.83888,90.9719,-0.03988540548390008,0.022524138893414383,0.9874304236574696,0.9884922983857157,0.01256957634253042,0.011507701614284271,,1,210.0
132,1,1,0,1,1.0,0.096,281.33,239.073,45.4651,45.5719,2.02047,91.0369,-0.039843218729337354,0.022458752048397923,0.98672540209437,0.9877848433543518,0.013274597905630015,0.012215156645648206,,1,220.0
133,1,1,0,1,1.0,0.096,281.389,239.102,45.454,45.5914,1.81481,91.0454,-0.039777288244555016,0.02248707450496702,0.9866332813950508,0.9876908084700635,0.013366718604949201,0.01230919152993648,,1,210.0
134,1,1,0,1,1.0,0.096,281.491,239.171,45.4666,45.6109,1.96444,91.0775,-0.03965575602251721,0.022551500223550576,0.986285545364387,0.987340025595426,0.01371445463561305,0.012659974404574004,,1,200.0
135,1,1,0,1,1.0,0.096,281.431,239.191,45.3946,45.5892,1.92677,90.9839,-0.03975985992181927,0.022595693100191536,0.9873001900108146,0.9883587794941022,0.012699809989185407,0.011641220505897776,,1,240.0
136,1,1,0,1,1.0,0.096,281.326,239.138,45.4093,45.5874,1.70416,90.9967,-0.03986504037114322,0.02253689121540763,0.9871613119808186,0.9882229448768831,0.012838688019181421,0.011777055123116886,,1,150.0
137,1,1,0,1,1.0,0.096,281.384,239.118,45.4776,45.6026,1.90668,91.0802,-0.039767360185208295,0.022495259222234845,0.9862563077147937,0.9873140250856327,0.013743692285206333,0.012685974914367293,,1,200.0
138,1,1,0,1,1.0,0.096,281.42,239.217,45.4644,45.6956,2.26948,91.16,-0.039694637112119444,0.022579281562758145,0.9853929547819763,0.9864505884763347,0.014607045218023695,0.013549411523665289,,1,150.0
139,1,1,0,1,1.0,0.096,281.731,239.172,45.4716,45.5594,1.90111,91.031,-0.03942291218530841,0.022564068972139518,0.9867893548123711,0.9878342644314205,0.013210645187628933,0.012165735568579472,,1,140.0
140,1,1,0,1,1.0,0.096,281.648,239.411,45.4773,45.5758,1.96099,91.053,-0.03950089639156104,0.022809292387812447,0.9865509292162252,0.9876048402941163,0.013449070783774775,0.012395159705883674,,1,120.0
141,1,1,0,1,1.0,0.096,281.549,239.164,45.4435,45.5758,1.74901,91.0193,-0.0396199390584284,0.02255857554017221,0.986916200826912,0.9879687324789287,0.013083799173087995,0.01203126752107131,,1,190.0
142,1,1,0,1,1.0,0.096,281.37,239.224,45.4509,45.5879,1.7679,91.0388,-0.03980020737466673,0.022616684470883414,0.9867048089158135,0.9877661417871711,0.01329519108418653,0.012233858212828852,,1,160.0
143,1,1,0,1,1.0,0.096,281.38,239.067,45.4431,45.6256,1.78263,91.0687,-0.039776598536498384,0.022444617727060676,0.9863808504779903,0.9874376541563175,0.01361914952200971,0.012562345843682543,,1,230.0
144,1,1,0,1,1.0,0.096,281.302,239.101,45.3899,45.6401,1.78735,91.03,-0.03987576753972106,0.022489829640141925,0.9868001950777211,0.9878615764769642,0.013199804922278902,0.012138423523035846,,1,130.0
145,1,1,0,1,1.0,0.096,281.716,239.386,45.4521,45.5716,1.91883,91.0238,-0.03944185058348266,0.022790379823489856,0.9868674100391871,0.9879181879019141,0.013132589960812902,0.012081812098085898,,1,260.0
146,1,1,0,1,1.0,0.096,281.375,239.064,45.4426,45.5947,1.8111,91.0372,-0.03979563430268956,0.02244923674523333,0.9867221504827143,0.9877794607063001,0.013277849517285722,0.012220539293699928,,1,170.0
147,1,1,0,1,1.0,0.096,281.414,239.295,45.4826,45.5827,1.70586,91.0653,-0.03974224121746496,0.02268456134958732,0.9864176778413398,0.987478541649646,0.013582322158660176,0.012521458350354009,,1,190.0
148,1,1,0,1,1.0,0.096,281.604,239.326,45.4757,45.5752,1.78124,91.0509,-0.03954819907481213,0.022720664105825548,0.9865736830489864,0.9876274199880806,0.013426316951013595,0.012372580011919432,,1,210.0
149,1,1,0,1,1.0,0.096,281.403,239.157,45.4472,45.6127,1.76587,91.0599,-0.03975619475906308,0.022541176167739783,0.9864761740121059,0.9875342533493753,0.013523825987894145,0.01246574665062472,,1,110.0
150,1,1,0,1,1.0,0.096,281.734,239.299,45.4795,45.5882,2.04224,91.0676,-0.03940390566063904,0.022688183158864332,0.9863927649122735,0.987440179508431,0.013607235087726544,0.012559820491569007,,1,110.0
151,1,1,0,1,1.0,0.096,281.68,239.362,45.4884,45.5709,1.75175,91.0593,-0.039464427237424514,0.022756324188300044,0.9864826740148998,0.987533977865738,0.013517325985100248,0.012466022134261956,,1,130.0
152,1,1,0,1,1.0,0.096,281.681,239.392,45.4861,45.5867,1.86905,91.0728,-0.03945752320276539,0.02278440962539641,0.986336444667617,0.9873882759780115,0.013663555332382948,0.012611724021988513,,1,210.0
153,1,1,0,1,1.0,0.096,281.422,239.115,45.4832,45.6014,2.23332,91.0845,-0.03972543208933251,0.022491051781980274,0.9862097476291241,0.9872657310388346,0.013790252370875944,0.012734268961165363,,1,160.0
154,1,1,0,1,1.0,0.096,281.626,239.27,45.4482,45.5822,2.03045,91.0304,-0.03953390426869279,0.02266703057284672,0.986795858943001,0.9878475545795372,0.013204141056998964,0.012152445420462787,,1,120.0
155,1,1,0,1,1.0,0.096,281.595,239.34,45.4875,45.5703,1.808,91.0578,-0.03955469074742424,0.022733625557906884,0.9864989243966464,0.9875532993853404,0.013501075603353563,0.012446700614659578,,1,120.0
156,1,1,0,1,1.0,0.096,281.624,239.383,45.463,45.5881,1.85359,91.051,-0.03952706855653214,0.02278042494865695,0.9865725995093404,0.9876268683121837,0.013427400490659602,0.012373131687816286,,1,200.0
157,1,1,0,1,1.0,0.096,281.569,239.339,45.4807,45.5836,1.9843,91.0642,-0.03957932007463755,0.022730979115111852,0.9864295931653159,0.9874849681192078,0.013570406834684134,0.012515031880792171,,1,120.0
158,1,1,0,1,1.0,0.096,281.357,239.191,45.4415,45.62,1.69342,91.0615,-0.03980399091977189,0.022576437698242583,0.9864588410900871,0.9875196698785709,0.01354115890991292,0.012480330121429128,,1,240.0
159,1,1,0,1,1.0,0.096,281.378,239.17,45.4409,45.613,2.01312,91.0539,-0.03978517250925893,0.022556296442195478,0.9865411778949057,0.9876006997481561,0.013458822105094304,0.012399300251843881,,1,150.0
160,1,1,0,1,1.0,0.096,281.616,239.34,45.4659,45.5839,1.72147,91.0498,-0.03953602445190227,0.02273562302527599,0.9865856021421788,0.9876391831727083,0.01341439785782117,0.012360816827291732,,1,160.0
161,1,1,0,1,1.0,0.096,281.546,239.212,45.4537,45.5785,1.96591,91.0322,-0.039617488307882386,0.022605735138764176,0.9867763468083267,0.9878300072691537,0.01322365319167329,0.01216999273084629,,1,160.0
162,1,1,0,1,1.0,0.096,281.433,239.146,45.4733,45.5781,1.80276,91.0514,-0.039728275667818516,0.02253174291444521,0.9865682653745572,0.9876249073258854,0.013431734625442782,0.01237509267411463,,1,120.0
163,1,1,0,1,1.0,0.096,281.639,239.347,45.4739,45.5778,1.91777,91.0517,-0.0395109494840932,0.022742490653920852,0.9865650147984603,0.9876177724375784,0.01343498520153974,0.012382227562421577,,1,210.0
164,1,1,0,1,1.0,0.096,281.472,239.084,45.3515,45.6004,2.03979,90.952,-0.03973052950062464,0.022491266550172015,0.9876464702032386,0.9887011288303192,0.012353529796761409,0.011298871169680758,,1,240.0
165,1,1,0,1,1.0,0.096,281.655,239.342,45.4786,45.5856,1.68796,91.0642,-0.03948865876097097,0.022734125279874895,0.9864295931653159,0.9874814109112495,0.013570406834684134,0.012518589088750476,,1,210.0
166,1,1,0,1,1.0,0.096,281.385,239.192,45.4533,45.6091,1.78979,91.0624,-0.03977407930321199,0.022577263310113962,0.9864490915891186,0.9875087445182396,0.013550908410881357,0.012491255481760444,,1,240.0
167,1,1,0,1,1.0,0.096,281.481,239.207,45.3447,45.6128,2.01428,90.9575,-0.0397186281410638,0.022619050626248374,0.9875867493931227,0.9886439088213287,0.012413250606877257,0.011356091178671313,,1,190.0
168,1,1,0,1,1.0,0.096,281.582,239.346,45.478,45.5826,1.86676,91.0606,-0.03956717964894599,0.022739219105531925,0.9864685907837744,0.9875236272585214,0.013531409216225643,0.012476372741478614,,1,160.0
169,1,1,0,1,1.0,0.096,281.421,239.263,45.4551,45.6911,2.28796,91.1463,-0.03969955027401892,0.022630873144731434,0.9855410670309707,0.986599921708793,0.014458932969029337,0.01340007829120704,,1,210.0
170,1,1,0,1,1.0,0.096,281.625,239.39,45.4869,45.5779,2.10215,91.0648,-0.03952002441273478,0.022784313795747562,0.9864230938620077,0.9874773300633394,0.01357690613799234,0.012522669936660624,,1,190.0
171,1,1,0,1,1.0,0.096,281.342,239.138,45.486,45.5866,2.40465,91.0726,-0.03981495113942955,0.022518108946720346,0.9863386107119481,0.9873986786227472,0.01366138928805194,0.012601321377252783,,1,210.0
172,1,1,0,1,1.0,0.096,281.636,239.333,45.4783,45.5741,1.80461,91.0524,-0.03951380874244729,0.022727631807398185,0.9865574302042006,0.9876099682668374,0.013442569795799386,0.012390031733162554,,1,120.0
173,1,1,0,1,1.0,0.096,281.58,239.362,45.4546,45.5955,1.97439,91.0501,-0.039573851309782325,0.02275862356174974,0.9865823514518376,0.9876379806640444,0.013417648548162409,0.012362019335955599,,1,210.0
174,1,1,0,1,1.0,0.096,281.41,239.119,45.4902,45.6491,2.18132,91.1393,-0.03971418607714572,0.022481719850881002,0.9856167620107347,0.9866727146626428,0.01438323798926533,0.013327285337357164,,1,200.0
175,1,1,0,1,1.0,0.096,281.66,239.368,45.4828,45.5765,1.86911,91.0593,-0.039485512398412984,0.022762616856423196,0.9864826740148998,0.9875349657339251,0.013517325985100248,0.012465034266074926,,1,190.0
176,1,1,0,1,1.0,0.096,281.671,239.365,45.4718,45.5865,1.68839,91.0583,-0.039474349061434384,0.022759720466304385,0.9864935075432437,0.9875452746757994,0.01350649245675628,0.012454725324200555,,1,120.0
177,1,1,0,1,1.0,0.096,281.567,239.227,45.3665,45.6034,1.92209,90.9699,-0.039622458847825594,0.022636963624067696,0.9874521326056747,0.9885059866054225,0.01254786739432534,0.011494013394577451,,1,100.0
178,1,1,0,1,1.0,0.096,281.557,239.356,45.473,45.5862,1.97258,91.0592,-0.03959414445921783,0.02275005650395834,0.9864837573570265,0.9875401079832796,0.013516242642973464,0.012459892016720375,,1,130.0
179,1,1,0,1,1.0,0.096,281.396,239.075,45.4842,45.5682,1.89716,91.0525,-0.03976680617380971,0.022457001909223846,0.9865563467002549,0.9876128497658229,0.013443653299745062,0.012387150234177136,,1,120.0
180,1,1,0,1,1.0,0.096,281.634,239.345,45.4956,45.5649,2.06426,91.0605,-0.03951240240434446,0.022738195312883142,0.9864696740949693,0.9875224925939078,0.013530325905030671,0.012477507406092214,,1,200.0
181,1,1,0,1,1.0,0.096,281.453,239.287,45.4522,45.6298,1.79323,91.0819,-0.03969389219088329,0.02267203886534361,0.9862378997136089,0.987296724017194,0.013762100286391132,0.012703275982805962,,1,120.0
182,1,1,0,1,1.0,0.096,281.662,239.25,45.4643,45.5914,1.93374,91.0557,-0.039484964907642375,0.022639756105442898,0.9865216758305626,0.9875710799197258,0.013478324169437395,0.012428920080274186,,1,120.0
183,1,1,0,1,1.0,0.096,281.643,239.345,45.453,45.5916,1.77646,91.0446,-0.039509812983316,0.02274216630408388,0.9866419508452445,0.9876945735488726,0.01335804915475547,0.012305426451127421,,1,120.0
184,1,1,0,1,1.0,0.096,281.628,239.337,45.4794,45.5791,1.86384,91.0585,-0.03951959585476163,0.02273030443450704,0.9864913408185393,0.9875442424044446,0.013508659181460714,0.012455757595555395,,1,120.0
185,1,1,0,1,1.0,0.096,281.572,239.322,45.4727,45.5783,1.81566,91.051,-0.03958189497249683,0.022716443657549004,0.9865725995093404,0.9876275904027174,0.013427400490659602,0.012372409597282585,,1,210.0
186,1,1,0,1,1.0,0.096,281.353,239.093,45.4553,45.573,1.83051,91.0283,-0.0398227267689368,0.022481856567714474,0.9868186240754244,0.9878776646246025,0.013181375924575578,0.01212233537539753,,1,30.0
187,1,1,0,1,1.0,0.096,281.359,239.083,45.4689,45.5952,1.84511,91.0641,-0.03980074605844468,0.02246253105536474,0.9864306763908605,0.9874888070318328,0.013569323609139539,0.012511192968167162,,1,200.0
188,1,1,0,1,1.0,0.096,281.342,239.047,45.469,45.5747,1.81614,91.0437,-0.03982758959863024,0.022429801716673217,0.9866517041588265,0.987709936275728,0.013348295841173474,0.012290063724271993,,1,190.0
189,1,1,0,1,1.0,0.096,281.378,239.25,45.4824,45.5964,1.63727,91.0788,-0.039774295655419394,0.022634014062661967,0.986271467761158,0.9873326193878244,0.013728532238841962,0.01266738061217565,,1,110.0
190,1,1,0,1,1.0,0.096,281.613,239.362,45.4648,45.5789,1.94756,91.0438,-0.03954179328126473,0.022760198400766114,0.986650620447795,0.9877049290537935,0.013349379552205054,0.012295070946206521,,1,120.0
191,1,1,0,1,1.0,0.096,281.397,239.033,45.4758,45.5743,1.94953,91.0501,-0.039766800027027,0.02241354072822126,0.9865823514518376,0.9876378391842844,0.013417648548162409,0.012362160815715617,,1,200.0
192,1,1,0,1,1.0,0.096,281.275,239.126,45.4674,45.6068,1.7812,91.0742,-0.03988487539984773,0.022505130069242776,0.9863212826236734,0.9873838953120023,0.013678717376326643,0.012616104687997676,,1,200.0
193,1,1,0,1,1.0,0.096,281.623,239.337,45.4702,45.5736,1.88447,91.0438,-0.03953124890592013,0.022733974486451126,0.986650620447795,0.987703903032701,0.013349379552205054,0.012296096967299053,,1,190.0
194,1,1,0,1,1.0,0.096,281.598,239.352,45.4927,45.5805,1.96643,91.0732,-0.03954483996544327,0.022742364836588883,0.9863321126074954,0.9873864724043053,0.013667887392504574,0.012613527595694674,,1,190.0
195,1,1,0,1,1.0,0.096,281.571,239.336,45.4633,45.5884,1.73855,91.0518,-0.039582601542647235,0.022730928167890775,0.9865639312778546,0.9876192930166325,0.013436068722145422,0.012380706983367462,,1,160.0
196,1,1,0,1,1.0,0.096,281.693,239.339,45.4733,45.5789,1.91082,91.0522,-0.039453798141514555,0.02273397488840873,0.986559597219232,0.9876098797943403,0.013440402780767968,0.01239012020565966,,1,200.0
197,1,1,0,1,1.0,0.096,281.659,239.34,45.4779,45.5604,1.75979,91.0383,-0.0394956751075186,0.022738494999651505,0.9867102280899902,0.9877621281080017,0.013289771910009796,0.01223787189199832,,1,210.0
198,1,1,0,1,1.0,0.096,281.573,239.361,45.4725,45.5862,1.92076,91.0587,-0.03957749362928322,0.022755425348344144,0.9864891741033526,0.987544975182333,0.013510825896647427,0.012455024817667026,,1,210.0
199,1,1,0,1,1.0,0.096,281.648,239.353,45.4719,45.5876,1.79821,91.0595,-0.03949807674257829,0.022746835225627544,0.9864805073377841,0.9875329401779752,0.01351949266221586,0.012467059822024784,,1,120.0
200,1,1,0,1,1.0,0.096,281.651,239.331,45.4718,45.5864,1.86598,91.0581,-0.039495521201747125,0.022724111533132505,0.9864956742774664,0.9875474655975383,0.013504325722533572,0.012452534402461746,,1,140.0
201,1,1,0,1,1.0,0.096,281.365,239.097,45.4683,45.5747,1.72331,91.043,-0.03980364354360916,0.022482422461611577,0.9866592902027058,0.9877177452604546,0.013340709797294181,0.012282254739545362,,1,120.0
202,1,1,0,1,1.0,0.096,281.662,239.325,45.4825,45.5777,1.93133,91.0602,-0.039483013645267774,0.022717294871312674,0.9864729240428306,0.9875240826037585,0.013527075957169399,0.012475917396241543,,1,120.0
203,1,1,0,1,1.0,0.096,281.599,239.307,45.4763,45.581,1.99652,91.0573,-0.039550690819306206,0.022699139954483902,0.9865043413095376,0.9875577570560227,0.013495658690462431,0.012442242943977333,,1,220.0
204,1,1,0,1,1.0,0.096,281.337,239.037,45.4818,45.5769,1.87662,91.0587,-0.03982630016836185,0.02241561903067184,0.9864891741033526,0.9875472063576218,0.013510825896647427,0.012452793642378168,,1,200.0
205,1,1,0,1,1.0,0.096,281.678,239.34,45.4755,45.5689,2.03779,91.0444,-0.03947299470522965,0.02273697151419279,0.9866441182315987,0.987695146908015,0.013355881768401301,0.012304853091985035,,1,110.0
206,1,1,0,1,1.0,0.096,281.665,239.338,45.4904,45.5888,2.00367,91.0791,-0.03947165836224566,0.022726211911865225,0.9862682191405598,0.9873193468216959,0.013731780859440157,0.012680653178304135,,1,160.0
207,1,1,0,1,1.0,0.096,281.288,239.062,45.4612,45.56,1.83228,91.0212,-0.03989438855058832,0.022451084510403608,0.9868955996836447,0.9879567491082083,0.013104400316355291,0.012043250891791701,,1,180.0
208,1,1,0,1,1.0,0.096,281.547,239.347,45.4623,45.5941,1.81475,91.0564,-0.03960590490224529,0.02274131676931666,0.9865140919026555,0.9875706803637141,0.013485908097344512,0.012429319636285907,,1,110.0
209,1,1,0,1,1.0,0.096,281.289,239.053,45.463,45.5866,1.85605,91.0496,-0.03988089040633689,0.02243464160750523,0.9865877692809739,0.9876483306615101,0.013412230719026086,0.012351669338489857,,1,210.0
210,1,1,0,1,1.0,0.096,281.688,239.346,45.487,45.5813,2.00609,91.0683,-0.03945209385857441,0.022737296460801405,0.9863851829662458,0.9874356594409208,0.013614817033754223,0.012564340559079179,,1,210.0
211,1,1,0,1,1.0,0.096,281.686,239.324,45.4846,45.5748,1.85538,91.0595,-0.03945801502469058,0.022716420729833833,0.9864805073377841,0.9875306385514707,0.01351949266221586,0.012469361448529281,,1,120.0
212,1,1,0,1,1.0,0.096,281.733,239.377,45.464,45.6027,1.82519,91.0667,-0.03940534925654284,0.022770205421364098,0.9864025132998666,0.9874518631554932,0.013597486700133388,0.01254813684450684,,1,200.0
213,1,1,0,1,1.0,0.096,281.406,239.189,45.4897,45.6093,1.9056,91.099,-0.03973596986949154,0.02256504768958723,0.9860527750900114,0.9871110393169631,0.013947224909988565,0.01288896068303691,,1,130.0
214,1,1,0,1,1.0,0.096,281.444,239.251,45.4551,45.6179,1.7139,91.0729,-0.03970730172357319,0.022636528989444515,0.9863353616490191,0.9873938058820089,0.013664638350980862,0.012606194117991132,,1,200.0
215,1,1,0,1,1.0,0.096,281.441,239.178,45.4707,45.6281,1.77256,91.0989,-0.03969913049598637,0.022553540916051225,0.986053857488125,0.9871103753062274,0.013946142511874982,0.012889624693772639,,1,200.0
216,1,1,0,1,1.0,0.096,281.444,239.099,45.4078,45.6122,2.0421,91.02,-0.039730379247866494,0.022490202045235226,0.9869086108319596,0.9879640268539553,0.013091389168040424,0.012035973146044654,,1,230.0
217,1,1,0,1,1.0,0.096,281.677,239.328,45.4802,45.5722,1.73393,91.0524,-0.03947058088683887,0.02272238751991074,0.9865574302042006,0.9876081190134403,0.013442569795799386,0.012391880986559745,,1,120.0
218,1,1,0,1,1.0,0.096,281.612,239.361,45.4877,45.578,2.05265,91.0657,-0.03953333822878216,0.022753676193860754,0.9864133450676265,0.987467418165962,0.013586654932373543,0.012532581834038048,,1,120.0
219,1,1,0,1,1.0,0.096,281.631,239.396,45.4789,45.5925,1.97966,91.0714,-0.03951083566455344,0.02278895443466795,0.9863516071777194,0.9874056590688585,0.013648392822280586,0.012594340931141534,,1,200.0
220,1,1,0,1,1.0,0.096,281.667,239.342,45.4839,45.588,1.98856,91.0718,-0.039472714046947716,0.022732228102569443,0.9863472749844074,0.9873984991977178,0.01365272501559256,0.012601500802282173,,1,160.0
221,1,1,0,1,1.0,0.096,281.39,239.054,45.5057,45.5687,2.01894,91.0744,-0.03976356823806483,0.02242958115012685,0.9863191166554482,0.9873751198757122,0.013680883344551753,0.012624880124287752,,1,200.0
222,1,1,0,1,1.0,0.096,281.458,239.134,45.4634,45.601,1.94673,91.0644,-0.03969624923835008,0.022515941738939296,0.9864274267213636,0.9874825709976434,0.013572573278636368,0.01251742900235664,,1,150.0
223,1,1,0,1,1.0,0.096,281.325,239.062,45.4449,45.6212,2.10438,91.0661,-0.03983571404881521,0.022440015037849963,0.9864090123319759,0.987468064292928,0.013590987668024135,0.012531935707072006,,1,110.0
224,1,1,0,1,1.0,0.096,281.69,239.316,45.473,45.5799,2.27843,91.0529,-0.03945665782353787,0.02270967652330753,0.9865520127082714,0.9876018585609985,0.01344798729172858,0.012398141439001531,,1,150.0
225,1,1,0,1,1.0,0.096,281.4,239.083,45.4727,45.5929,1.93421,91.0657,-0.03975682522772912,0.022462136394700093,0.9864133450676265,0.9874697160172086,0.013586654932373543,0.012530283982791435,,1,160.0
226,1,1,0,1,1.0,0.096,281.614,239.335,45.4682,45.5895,1.91764,91.0576,-0.03953474634891335,0.022728431502310104,0.9865010911546643,0.9875545456412884,0.013498908845335666,0.012445454358711583,,1,110.0
227,1,1,0,1,1.0,0.096,281.623,239.341,45.4732,45.5922,1.87508,91.0654,-0.039521872403138966,0.022732776996742764,0.9864165946443431,0.9874697239601707,0.013583405355656941,0.012530276039829258,,1,220.0
228,1,1,0,1,1.0,0.096,281.739,239.371,45.4739,45.5912,2.0609,91.0651,-0.039399716457136844,0.02276431322308229,0.98641984424247,0.9874688150664608,0.013580155757530021,0.012531184933539219,,1,200.0
229,1,1,0,1,1.0,0.096,281.405,239.089,45.4777,45.6036,1.90743,91.0813,-0.03974474583850705,0.022464580328050508,0.9862443965767392,0.9873005175579012,0.013755603423260765,0.012699482442098842,,1,370.0
230,1,1,0,1,1.0,0.096,281.298,239.089,45.4582,45.57,1.82287,91.0282,-0.0398807745197731,0.02247768472004573,0.9868197081555491,0.9878809942958078,0.013180291844450909,0.01211900570419222,,1,170.0
231,1,1,0,1,1.0,0.096,281.664,239.345,45.4614,45.5824,1.97702,91.0438,-0.03948801696700721,0.022742366139031932,0.986650620447795,0.9877023668755721,0.013349379552205054,0.012297633124427887,,1,120.0
232,1,1,0,1,1.0,0.096,281.311,239.11,45.4768,45.597,1.96948,91.0738,-0.03984710332873793,0.022488451136043086,0.9863256145886627,0.9873863175433882,0.013674385411337253,0.012613682456611763,,1,280.0
233,1,1,0,1,1.0,0.096,281.595,239.395,45.499,45.5811,2.1082,91.08,-0.039545049617268416,0.02278575410528126,0.9862584734071691,0.9873139206487561,0.0137415265928309,0.012686079351243884,,1,240.0
234,1,1,0,1,1.0,0.096,281.634,239.372,45.4699,45.588,1.96473,91.0578,-0.039513574006189565,0.022767187007414143,0.9864989243966464,0.9875524265428715,0.013501075603353563,0.012447573457128547,,1,200.0
235,1,1,0,1,1.0,0.096,281.694,239.268,45.4582,45.5869,2.04002,91.0451,-0.03945582045756233,0.022661272906215228,0.9866365324210193,0.9876851432341597,0.013363467578980659,0.01231485676584032,,1,120.0
236,1,1,0,1,1.0,0.096,281.408,239.09,45.4836,45.5966,1.90338,91.0803,-0.03974202016397409,0.022465875510134153,0.9862552248721729,0.9873112540211475,0.013744775127827125,0.0126887459788525,,1,200.0
237,1,1,0,1,1.0,0.096,281.329,239.101,45.4805,45.5913,2.02496,91.0719,-0.03982896062496565,0.02247948260816036,0.9863461919420256,0.9874059365840023,0.013653808057974448,0.01259406341599767,,1,110.0
238,1,1,0,1,1.0,0.096,281.707,239.321,45.4695,45.5913,1.93001,91.0608,-0.03943531266078061,0.022712950143981708,0.9864664241685221,0.987515583674874,0.013533575831477851,0.01248441632512598,,1,110.0
239,1,1,0,1,1.0,0.096,281.638,239.349,45.4791,45.5708,1.98912,91.0499,-0.0395127849579276,0.022745038031435644,0.9865845185763517,0.9876373875186755,0.013415481423648346,0.01236261248132453,,1,210.0
240,1,1,0,1,1.0,0.096,281.456,239.078,45.4414,45.6332,1.94032,91.0746,-0.039693911575135195,0.022454698338689585,0.986316950696736,0.98737072436108,0.013683049303264028,0.012629275638920023,,1,120.0
241,1,1,0,1,1.0,0.096,281.316,239.036,45.4863,45.6171,1.85,91.1035,-0.03982884432695574,0.022403547916774146,0.9860040696342617,0.9870624504736294,0.013995930365738318,0.012937549526370606,,1,160.0
242,1,1,0,1,1.0,0.096,281.369,239.104,45.4527,45.6389,1.82405,91.0916,-0.03977819161306649,0.02247776628272348,0.9861328789693556,0.987190766513472,0.013867121030644358,0.01280923348652796,,1,160.0
243,1,1,0,1,1.0,0.096,281.667,239.368,45.4795,45.598,2.01633,91.0775,-0.0394702436841241,0.022758068206901776,0.986285545364387,0.987337331817105,0.01371445463561305,0.012662668182894965,,1,300.0
244,1,1,0,1,1.0,0.096,281.39,239.148,45.4751,45.585,1.91149,91.0601,-0.03976981267471495,0.022531687740131257,0.9864740073635428,0.98753242081285,0.013525992636457151,0.012467579187150024,,1,210.0
245,1,1,0,1,1.0,0.096,281.423,239.196,45.416,45.5745,1.98977,90.9904,-0.03976546008305063,0.022599326812724623,0.9872296611282615,0.9882886345594728,0.012770338871738507,0.0117113654405272,,1,290.0
246,1,1,0,1,1.0,0.096,281.324,239.068,45.4659,45.5986,2.00485,91.0645,-0.03983746815873155,0.022446701616906428,0.9864263435029563,0.9874855996111481,0.013573656497043673,0.012514400388851876,,1,200.0
247,1,1,0,1,1.0,0.096,281.626,239.332,45.4898,45.5909,1.94132,91.0807,-0.03951207137341734,0.022719521494537678,0.9862508935254666,0.9873035021820494,0.013749106474533423,0.01269649781795057,,1,160.0
248,1,1,0,1,1.0,0.096,281.451,239.135,45.497,45.5812,1.63731,91.0782,-0.0396976128111975,0.02251357872557724,0.9862779650665577,0.9873332700085471,0.013722034933442262,0.012666729991452907,,1,220.0
