test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
jumarker_uco_dist_1.5m_angle_0deg,jumarker_uco,1.5,0.096,1,500,495,99.0,495,99.0,495,0,1.5314575555555556,1.5316284646464648,3.1457555555555556,3.162846464646465,0.6917429011251326,0.6917393365713915,,27.867985,0.0,27.867985,35.88346986694589
