test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
apriltag_dist_1.5m_angle_0deg,apriltag_36h11,1.5,0.097,0,500,481,96.2,481,96.2,481,0,1.5047701190954466,1.5068094356887773,0.5067584604924835,0.680943568877752,0.19759136449000533,0.19809072139508319,0.1943869335332928,13.015493154020078,13.91010032431814,27.47613149400604,36.39522544205874
