test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
apriltag_dist_0.5m_angle_0deg,apriltag_36h11,0.5,0.097,0,500,479,95.8,479,95.8,479,0,0.4921071299409569,0.4931461015565872,0.7892870059043174,0.6853898443412684,0.028832248462378873,0.028559982953510053,0.3529071223014083,8.231010175997653,8.54495359914735,17.304744713976106,57.78761932225178
