test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
apriltag_dist_2.0m_angle_0deg,apriltag_36h11,2.0,0.097,0,500,479,95.8,479,95.8,479,0,2.0180771840993965,2.020588206411819,1.8077184099396066,2.058820641181791,4.440892098500626e-14,8.881784197001252e-14,0.03146613761782646,8.918105141989145,7.809986068888504,17.293696552007532,57.82453722329917
