test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
apriltag_dist_1.0m_angle_0deg,apriltag_36h11,1.0,0.097,0,500,480,96.0,480,96.0,480,0,0.9947283957176237,0.9958674432697329,0.5313665381622736,0.42772943813974873,0.1243617398236033,0.12511168066339026,0.37147836266085504,13.93603553000321,14.690054691688678,29.092890730016734,34.37265857422154
