test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
apriltag_dist_0.5m_angle_0deg,apriltag_16h5,0.5,0.097,0,500,494,98.8,494,98.8,494,0,0.49803834131905445,0.4984112496964541,0.19616586809455266,0.15887503035459025,0.04659260892064568,0.04634041680204008,0.34860100135629474,3.6825457839822775,0.3894349129621016,4.814614859997164,207.7009333204669
