test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
apriltag_dist_2.5m_angle_0deg,apriltag_16h5,2.5,0.097,0,500,490,98.0,490,98.0,490,0,2.5154588805666327,2.517441780419438,2.121769546024606,2.236763586676695,1.9442949013750273,1.947084284240532,0.32332761330263954,4.67790508600865,0.44161927958250125,5.795960124005433,172.5339682476847
