test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
apriltag_dist_1.0m_angle_0deg,apriltag_16h5,1.0,0.097,0,500,490,98.0,490,98.0,490,0,1.001045327157355,1.0013215995285576,0.20269522913979326,0.20328679174340522,0.20748208223386194,0.20728329225720368,0.2270919794634897,3.5742391260137083,0.46085652244556163,4.752268068001285,210.42583997593832
