test_name,marker_type,real_distance_m,marker_size_m,expected_id,total_frames,detected_frames,detection_rate_percent,pose_success_frames,pose_success_rate_percent,correct_id_frames,wrong_id_frames,mean_estimated_z_m,mean_estimated_distance_m,mean_z_error_cm,mean_distance_error_cm,z_jitter_cm,distance_jitter_cm,mean_reprojection_error_px,avg_detection_time_ms,avg_pose_time_ms,avg_total_time_ms,fps
chilitag_dist_1.0m_angle_0deg,chilitag,1.0,0.097,0,500,489,97.8,489,97.8,489,0,0.9889675381684634,0.9892686576449935,1.1032461831536573,1.0731342355006466,0.02973770364233244,0.029695986076147356,0.14994081006154936,2.687558806006564,38.88523384866374,42.53751458401348,23.508660761666167
